actual_evals,allow_cross_depot,arm,battery_kwh,budget,common_start_total_cost,contract_note,contract_sha256,cost_carbon,cost_component_error,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cross_site_accepted_candidates,cross_site_attempted_candidates,cross_site_customer_count,cross_site_customer_ids_json,cross_site_legal_candidates,depot_charge_power_kw,depot_vehicle_counts_json,elapsed_seconds,fairness_enabled,fairness_ok,fairness_rejected_candidates,fairness_theta,fee,history_rows,instance,min_profit_ratio,operator_counts_json,owner_rows_sha256,physical_cv,physical_ev,physical_total,profit_ratios_json,reason,route_structure_signature,run_id,search_total_cost,seed,size,source_hashes_json,start_run_id,start_sha256,status,task_fingerprint,total_cost,trip_count
200,False,A_no_cross,280.0,200,13295.648876967509,A locks customers to frozen owners; B opens cross-depot moves; all other inputs are shared.,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,245.11170763506092,1.8189894035458565e-12,677.865873724126,4720.0,2561.50978241966,5078.974637055407,0.0,0.0,0,0,0,[],0,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",68.7035639169917,True,True,376,1.0,0.0,3,L-main-threeshift-200c-01,1.0002789702763781,"{""destroy"": {""random_customer_removal"": [0, 0, 0, 27], ""route_segment_removal"": [2, 0, 0, 74], ""shaw_related_removal"": [0, 0, 0, 27], ""vehicle_type_swap"": [0, 0, 0, 8], ""whole_route_removal"": [0, 0, 0, 27], ""worst_customer_removal"": [0, 0, 0, 27]}, ""repair"": {""greedy_insert_repair"": [0, 0, 0, 52], ""regret2_insert_repair"": [0, 0, 0, 44], ""regret3_insert_repair"": [2, 0, 0, 94]}, ""scan"": {""infeasible"": 8, ""rebuild_accepts"": 0, ""rebuild_attempts"": 7, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""score_counts"": {""candidate"": 200, ""cross_site_complete_candidates"": 0, ""repair_delta"": 1486987, ""strict_multitrip_check_cache_hits"": 385, ""strict_multitrip_new_route_admissible"": 798198, ""strict_multitrip_new_route_attempts"": 798198, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 798198, ""strict_multitrip_schedule_builds"": 202, ""strict_multitrip_schedule_checks"": 384, ""strict_reject_fleet_size"": 162, ""strict_reject_profit_fairness"": 188, ""strict_reject_route_structure"": 162}, ""staged_chain"": {""best_phase"": 1, ""budgets"": [200, 0, 0], ""middle_restarts"": 1, ""phase_best_objs"": [13289.599343651553], ""phase_evaluations"": [200], ""phase_operator_counts"": [{""destroy"": {""random_customer_removal"": [0, 0, 0, 27], ""route_segment_removal"": [2, 0, 0, 74], ""shaw_related_removal"": [0, 0, 0, 27], ""vehicle_type_swap"": [0, 0, 0, 8], ""whole_route_removal"": [0, 0, 0, 27], ""worst_customer_removal"": [0, 0, 0, 27]}, ""repair"": {""greedy_insert_repair"": [0, 0, 0, 52], ""regret2_insert_repair"": [0, 0, 0, 44], ""regret3_insert_repair"": [2, 0, 0, 94]}, ""scan"": {""infeasible"": 8, ""rebuild_accepts"": 0, ""rebuild_attempts"": 7, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""score_counts"": {""candidate"": 200, ""cross_site_complete_candidates"": 0, ""repair_delta"": 1486987, ""strict_multitrip_check_cache_hits"": 385, ""strict_multitrip_new_route_admissible"": 798198, ""strict_multitrip_new_route_attempts"": 798198, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 798198, ""strict_multitrip_schedule_builds"": 202, ""strict_multitrip_schedule_checks"": 384, ""strict_reject_fleet_size"": 162, ""strict_reject_profit_fairness"": 188, ""strict_reject_route_structure"": 162}, ""structural"": {""accepted"": 0, ""attempts"": 0, ""best_improved"": 0, ""rejected"": 0}, ""timing"": {""acceptance"": {""count"": 192.0, ""seconds"": 0.0010744142346084118}, ""destroy:random_customer_removal"": {""count"": 27.0, ""seconds"": 0.03732595994370058}, ""destroy:route_segment_removal"": {""count"": 76.0, ""seconds"": 0.15066674901754595}, ""destroy:shaw_related_removal"": {""count"": 27.0, ""seconds"": 8.304481583967572}, ""destroy:vehicle_type_swap"": {""count"": 8.0, ""seconds"": 0.7410567060287576}, ""destroy:whole_route_removal"": {""count"": 27.0, ""seconds"": 0.05087624705629423}, ""destroy:worst_customer_removal"": {""count"": 27.0, ""seconds"": 0.04458770697237924}, ""final_check"": {""count"": 1.0, ""seconds"": 1.7542013665661216e-05}, ""full_candidate_score"": {""count"": 192.0, ""seconds"": 2.823518623918062}, ""hard_check"": {""count"": 384.0, ""seconds"": 0.03360958694247529}, ""history_model_cost"": {""count"": 3.0, ""seconds"": 0.003929500031517819}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.011501750006573275}, ""local_search"": {""count"": 2.0, ""seconds"": 6.582995411008596e-06}, ""repair:greedy_insert_repair"": {""count"": 52.0, ""seconds"": 16.2356438729621}, ""repair:regret2_insert_repair"": {""count"": 44.0, ""seconds"": 17.5118611290236}, ""repair:regret3_insert_repair"": {""count"": 96.0, ""seconds"": 25.128794003278017}, ""route_model_cost"": {""count"": 59493.0, ""seconds"": 2.1677772871626075}, ""scan_build"": {""count"": 8.0, ""seconds"": 0.08006887399824336}, ""scan_score"": {""count"": 8.0, ""seconds"": 0.0742840820166748}}}], ""strong_phase_indexes"": [1]}, ""structural"": {""accepted"": 0, ""attempts"": 0, ""best_improved"": 0, ""rejected"": 0}, ""timing"": {""acceptance"": {""count"": 192.0, ""seconds"": 0.0010744142346084118}, ""destroy:random_customer_removal"": {""count"": 27.0, ""seconds"": 0.03732595994370058}, ""destroy:route_segment_removal"": {""count"": 76.0, ""seconds"": 0.15066674901754595}, ""destroy:shaw_related_removal"": {""count"": 27.0, ""seconds"": 8.304481583967572}, ""destroy:vehicle_type_swap"": {""count"": 8.0, ""seconds"": 0.7410567060287576}, ""destroy:whole_route_removal"": {""count"": 27.0, ""seconds"": 0.05087624705629423}, ""destroy:worst_customer_removal"": {""count"": 27.0, ""seconds"": 0.04458770697237924}, ""final_check"": {""count"": 1.0, ""seconds"": 1.7542013665661216e-05}, ""full_candidate_score"": {""count"": 192.0, ""seconds"": 2.823518623918062}, ""hard_check"": {""count"": 384.0, ""seconds"": 0.03360958694247529}, ""history_model_cost"": {""count"": 3.0, ""seconds"": 0.003929500031517819}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.011501750006573275}, ""local_search"": {""count"": 2.0, ""seconds"": 6.582995411008596e-06}, ""repair:greedy_insert_repair"": {""count"": 52.0, ""seconds"": 16.2356438729621}, ""repair:regret2_insert_repair"": {""count"": 44.0, ""seconds"": 17.5118611290236}, ""repair:regret3_insert_repair"": {""count"": 96.0, ""seconds"": 25.128794003278017}, ""route_model_cost"": {""count"": 59493.0, ""seconds"": 2.1677772871626075}, ""scan_build"": {""count"": 8.0, ""seconds"": 0.08006887399824336}, ""scan_score"": {""count"": 8.0, ""seconds"": 0.0742840820166748}}}",707caa6298487c463df274e7cfbd639f9a6e4da9a2347c7e520d65b67bcc8385,14,14,28,"{""D0"": 1.0006809649442654, ""D1"": 1.0002789702763781}",,20de9c5b45b444bba7b996d0672af96236f800cf593e613500fb38d04848932a,E3_WARM__200c__A_no_cross__seed1__fee0__eval200,13283.462000834252,1,200c,"{""baselines/e3_ablation/e3_v3_runner.py"": ""27190fd68cf7b3d446aed07aa734067c7dcb732971790b26891906d1bd8d7b30"", ""baselines/e3_ablation/e3_warmstart_controlled_20260713.py"": ""5cd70bde709b75e80db51b251c55fda6d750c4ff61bf4119d859d45b70a28592"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py"": ""1594ac4a54638f117ac8c4a24f7e7ed9754f555eedd47e56663d91829c21a1c7"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/winner.py"": ""7b8c737410c9c4f0c7f349bf77df2a0aa09816b51e1d010a5e780fab4104035a"", ""solver/src/setp_solver/algorithms/resetp_alns/operators/feasible_repair.py"": ""9e120244cf394c941cb371333ab978a5918c1c6f3f106ef1ac549a6df10c69f4"", ""solver/src/setp_solver/search/e3_multitrip_runtime.py"": ""ba244edfe3530384eefdec5827f8031425a59b185e74921f858d5568d1c72de4"", ""solver/src/setp_solver/search/evaluation.py"": ""c7215263c39d1d5a1429b41ca8ac40d950dbdf2bdc288337e56fbe9733406fc3"", ""solver/src/setp_solver/search/multitrip_schedule.py"": ""def3873fe9414a4948fb60b45f49bfe5e06e9edab7edfed82da78bc7ba28d137""}",E3__200c__M0__seed1__fee0__eval4000,b52dfc86f3a5788ecaf2613f8766d4ab4e59773693c78e2f08b39ab3c8e1c2d3,OK,206007289e39389a8ee36a65a3d1c372171dd9d8cd6f34cf644f8ba99a847398,13283.462000834252,59
200,True,B_cross,280.0,200,13295.648876967509,A locks customers to frozen owners; B opens cross-depot moves; all other inputs are shared.,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,245.404198939794,0.0,677.4926147055352,4720.0,2565.003924497801,5081.274102926473,0.0,0.0,0,148,0,[],0,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",82.28772504202789,True,True,524,1.0,0.0,1,L-main-threeshift-200c-01,1.0002488815650232,"{""destroy"": {""cross_depot_boundary_removal"": [0, 0, 0, 11], ""random_customer_removal"": [0, 0, 0, 36], ""route_segment_removal"": [0, 0, 0, 33], ""shaw_related_removal"": [0, 0, 0, 33], ""vehicle_type_swap"": [0, 0, 0, 11], ""whole_route_removal"": [0, 0, 0, 33], ""worst_customer_removal"": [0, 0, 0, 35]}, ""repair"": {""cross_depot_insert_repair"": [0, 0, 0, 11], ""greedy_insert_repair"": [0, 0, 0, 68], ""regret2_insert_repair"": [0, 0, 0, 57], ""regret3_insert_repair"": [0, 0, 0, 56]}, ""scan"": {""infeasible"": 8, ""rebuild_accepts"": 0, ""rebuild_attempts"": 7, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""score_counts"": {""candidate"": 200, ""cross_depot_boundary_removals"": 11, ""cross_depot_forced_operator_calls"": 2, ""cross_depot_lookahead_rejected"": 11, ""cross_site_complete_candidates"": 74, ""cross_site_reject_fleet_size"": 63, ""cross_site_reject_profit_fairness"": 74, ""cross_site_reject_route_structure"": 63, ""repair_delta"": 1852194, ""strict_multitrip_check_cache_hits"": 385, ""strict_multitrip_new_route_admissible"": 1019842, ""strict_multitrip_new_route_attempts"": 1019842, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 1019842, ""strict_multitrip_schedule_builds"": 298, ""strict_multitrip_schedule_checks"": 384, ""strict_reject_fleet_size"": 232, ""strict_reject_profit_fairness"": 262, ""strict_reject_route_structure"": 232}, ""staged_chain"": {""best_phase"": 1, ""budgets"": [200, 0, 0], ""middle_restarts"": 1, ""phase_best_objs"": [13295.648876967509], ""phase_evaluations"": [200], ""phase_operator_counts"": [{""destroy"": {""cross_depot_boundary_removal"": [0, 0, 0, 11], ""random_customer_removal"": [0, 0, 0, 36], ""route_segment_removal"": [0, 0, 0, 33], ""shaw_related_removal"": [0, 0, 0, 33], ""vehicle_type_swap"": [0, 0, 0, 11], ""whole_route_removal"": [0, 0, 0, 33], ""worst_customer_removal"": [0, 0, 0, 35]}, ""repair"": {""cross_depot_insert_repair"": [0, 0, 0, 11], ""greedy_insert_repair"": [0, 0, 0, 68], ""regret2_insert_repair"": [0, 0, 0, 57], ""regret3_insert_repair"": [0, 0, 0, 56]}, ""scan"": {""infeasible"": 8, ""rebuild_accepts"": 0, ""rebuild_attempts"": 7, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""score_counts"": {""candidate"": 200, ""cross_depot_boundary_removals"": 11, ""cross_depot_forced_operator_calls"": 2, ""cross_depot_lookahead_rejected"": 11, ""cross_site_complete_candidates"": 74, ""cross_site_reject_fleet_size"": 63, ""cross_site_reject_profit_fairness"": 74, ""cross_site_reject_route_structure"": 63, ""repair_delta"": 1852194, ""strict_multitrip_check_cache_hits"": 385, ""strict_multitrip_new_route_admissible"": 1019842, ""strict_multitrip_new_route_attempts"": 1019842, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 1019842, ""strict_multitrip_schedule_builds"": 298, ""strict_multitrip_schedule_checks"": 384, ""strict_reject_fleet_size"": 232, ""strict_reject_profit_fairness"": 262, ""strict_reject_route_structure"": 232}, ""structural"": {""accepted"": 0, ""attempts"": 0, ""best_improved"": 0, ""rejected"": 0}, ""timing"": {""acceptance"": {""count"": 192.0, ""seconds"": 0.00012000897550024092}, ""destroy:cross_depot_boundary_removal"": {""count"": 11.0, ""seconds"": 0.032194917992455885}, ""destroy:random_customer_removal"": {""count"": 36.0, ""seconds"": 0.048624581831973046}, ""destroy:route_segment_removal"": {""count"": 33.0, ""seconds"": 0.06471316306851804}, ""destroy:shaw_related_removal"": {""count"": 33.0, ""seconds"": 10.085816161037656}, ""destroy:vehicle_type_swap"": {""count"": 11.0, ""seconds"": 0.9926249149139039}, ""destroy:whole_route_removal"": {""count"": 33.0, ""seconds"": 0.06176358094671741}, ""destroy:worst_customer_removal"": {""count"": 35.0, ""seconds"": 0.05558149906573817}, ""final_check"": {""count"": 1.0, ""seconds"": 1.4125020243227482e-05}, ""full_candidate_score"": {""count"": 192.0, ""seconds"": 2.8416637909249403}, ""hard_check"": {""count"": 384.0, ""seconds"": 0.006105533160734922}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0012265410041436553}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.011789415992097929}, ""repair:cross_depot_insert_repair"": {""count"": 11.0, ""seconds"": 0.28129937301855534}, ""repair:greedy_insert_repair"": {""count"": 68.0, ""seconds"": 25.352845956920646}, ""repair:regret2_insert_repair"": {""count"": 57.0, ""seconds"": 26.129690582980402}, ""repair:regret3_insert_repair"": {""count"": 56.0, ""seconds"": 17.55123512793216}, ""route_model_cost"": {""count"": 74050.0, ""seconds"": 2.6036314879602287}, ""scan_build"": {""count"": 8.0, ""seconds"": 0.07945150003070012}, ""scan_score"": {""count"": 8.0, ""seconds"": 0.07187929094652645}}}], ""strong_phase_indexes"": [1]}, ""structural"": {""accepted"": 0, ""attempts"": 0, ""best_improved"": 0, ""rejected"": 0}, ""timing"": {""acceptance"": {""count"": 192.0, ""seconds"": 0.00012000897550024092}, ""destroy:cross_depot_boundary_removal"": {""count"": 11.0, ""seconds"": 0.032194917992455885}, ""destroy:random_customer_removal"": {""count"": 36.0, ""seconds"": 0.048624581831973046}, ""destroy:route_segment_removal"": {""count"": 33.0, ""seconds"": 0.06471316306851804}, ""destroy:shaw_related_removal"": {""count"": 33.0, ""seconds"": 10.085816161037656}, ""destroy:vehicle_type_swap"": {""count"": 11.0, ""seconds"": 0.9926249149139039}, ""destroy:whole_route_removal"": {""count"": 33.0, ""seconds"": 0.06176358094671741}, ""destroy:worst_customer_removal"": {""count"": 35.0, ""seconds"": 0.05558149906573817}, ""final_check"": {""count"": 1.0, ""seconds"": 1.4125020243227482e-05}, ""full_candidate_score"": {""count"": 192.0, ""seconds"": 2.8416637909249403}, ""hard_check"": {""count"": 384.0, ""seconds"": 0.006105533160734922}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0012265410041436553}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.011789415992097929}, ""repair:cross_depot_insert_repair"": {""count"": 11.0, ""seconds"": 0.28129937301855534}, ""repair:greedy_insert_repair"": {""count"": 68.0, ""seconds"": 25.352845956920646}, ""repair:regret2_insert_repair"": {""count"": 57.0, ""seconds"": 26.129690582980402}, ""repair:regret3_insert_repair"": {""count"": 56.0, ""seconds"": 17.55123512793216}, ""route_model_cost"": {""count"": 74050.0, ""seconds"": 2.6036314879602287}, ""scan_build"": {""count"": 8.0, ""seconds"": 0.07945150003070012}, ""scan_score"": {""count"": 8.0, ""seconds"": 0.07187929094652645}}}",707caa6298487c463df274e7cfbd639f9a6e4da9a2347c7e520d65b67bcc8385,14,14,28,"{""D0"": 1.0002703833896407, ""D1"": 1.0002488815650232}",,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,E3_WARM__200c__B_cross__seed1__fee0__eval200,13289.174841069604,1,200c,"{""baselines/e3_ablation/e3_v3_runner.py"": ""27190fd68cf7b3d446aed07aa734067c7dcb732971790b26891906d1bd8d7b30"", ""baselines/e3_ablation/e3_warmstart_controlled_20260713.py"": ""5cd70bde709b75e80db51b251c55fda6d750c4ff61bf4119d859d45b70a28592"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py"": ""1594ac4a54638f117ac8c4a24f7e7ed9754f555eedd47e56663d91829c21a1c7"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/winner.py"": ""7b8c737410c9c4f0c7f349bf77df2a0aa09816b51e1d010a5e780fab4104035a"", ""solver/src/setp_solver/algorithms/resetp_alns/operators/feasible_repair.py"": ""9e120244cf394c941cb371333ab978a5918c1c6f3f106ef1ac549a6df10c69f4"", ""solver/src/setp_solver/search/e3_multitrip_runtime.py"": ""ba244edfe3530384eefdec5827f8031425a59b185e74921f858d5568d1c72de4"", ""solver/src/setp_solver/search/evaluation.py"": ""c7215263c39d1d5a1429b41ca8ac40d950dbdf2bdc288337e56fbe9733406fc3"", ""solver/src/setp_solver/search/multitrip_schedule.py"": ""def3873fe9414a4948fb60b45f49bfe5e06e9edab7edfed82da78bc7ba28d137""}",E3__200c__M0__seed1__fee0__eval4000,b52dfc86f3a5788ecaf2613f8766d4ab4e59773693c78e2f08b39ab3c8e1c2d3,OK,f30e0be32178181297b49f02038cbbfb687bc3c24acfc842d154729c0c764938,13289.174841069604,59
