instance,seed,left_algorithm,right_algorithm,left_cost,right_cost,left_gain_pct,left_E_ev_indirect,right_E_ev_indirect,left_elapsed_seconds,right_elapsed_seconds
L-main-threeshift-50c-01,1,staged_hybrid_carbon_aware,staged_hybrid_carbon_naive,3176.5406900520256,3176.8547543472364,0.009886013667479985,18.50416317745105,24.74302482247708,3.9415079169993987,3.9415079169993987
L-main-threeshift-50c-01,1,staged_hybrid_carbon_aware,LNS,3176.5406900520256,2991.9003671216565,-6.171339291889639,18.50416317745105,27.41959334336914,3.9415079169993987,9.465217292003217
