expected_stream_count,full_day_participation_floor_met_count,full_minus_no_cooperation_net_profit_max,full_minus_no_cooperation_net_profit_mean,full_minus_no_cooperation_net_profit_min,full_minus_no_participation_net_profit_max,full_minus_no_participation_net_profit_mean,full_minus_no_participation_net_profit_min,full_minus_no_participation_system_cost_max,full_minus_no_participation_system_cost_mean,full_minus_no_participation_system_cost_min,network,paired_complete_stream_count,paired_incomplete_stream_count,responsibility_condition,simple_insertion_minus_full_actual_total_emissions_kg_max,simple_insertion_minus_full_actual_total_emissions_kg_mean,simple_insertion_minus_full_actual_total_emissions_kg_min,simple_insertion_minus_full_predicted_total_emissions_kg_max,simple_insertion_minus_full_predicted_total_emissions_kg_mean,simple_insertion_minus_full_predicted_total_emissions_kg_min
5,1,37.01858983175589,-37.67298130626059,-159.0022260984133,-2.9938065407468457,-95.64606366766239,-228.4323019034582,228.4323019034564,95.64606366766156,2.9938065407468457,N114,5,0,geographic,153.59562973527454,97.44393896150181,-15.00977600119063,151.11014132925084,97.46218544594417,-12.959022221720033
5,1,47.832029797836185,-91.81279470907914,-206.75642327991136,0.0,-17.588613065447436,-52.76583919634231,52.76583919634231,17.588613065447436,0.0,N114,3,2,historical_mixed,54.93219118411821,29.420654200771576,11.147990926016064,55.733700529847056,29.671236897658293,11.159348613349266
5,2,215.63318604786218,59.45391736920028,-31.339169723332816,0.0,0.0,0.0,0.0,0.0,0.0,N221,5,0,geographic,220.94891885811194,64.61043865462416,-19.57231999982514,220.94741071906128,64.59874709268934,-19.58754546138971
5,1,280.8758445661706,63.86836352276369,-116.71931915414189,122.3793097614298,35.662142496723575,-13.009557799359754,13.009557799359754,-35.66214249672485,-122.37930976143434,N221,5,0,historical_mixed,130.50720871129624,84.73521824622466,24.980531084547692,130.39305906604704,84.8067260734435,24.846544601156893
5,1,300.5475353107249,14.146652300168352,-351.0722881472939,103.88433080835239,-132.42522142317358,-529.3993852535204,529.3993852535186,133.69096075959607,-103.88433080835239,N322,5,0,geographic,108.3980565485358,37.48149595956638,-104.27848330629877,107.92863793885408,37.248459653227926,-104.19934579537266
5,4,634.6304264824812,285.36071909471355,86.5378672882598,577.1937748495802,55.523785449754726,-249.02152182349892,249.0215218234971,-55.52378544975545,-577.193774849582,N322,5,0,historical_mixed,183.63813378180657,129.80932966517065,37.320462265370224,182.87396589959462,129.64261645727765,36.99719707418535
