actual_charging_saving_kg,arm,aware_actual_charging_emissions_kg,aware_predicted_charging_emissions_kg,aware_vs_immediate_moved_action_count,aware_vs_immediate_moved_energy_kwh,baseline_output_sha256,certificate_sha256,charge_actions_at_earliest,charging_strategy,cross_site_customer_count,customer_accounting_pass,elapsed_seconds,eligible_charge_actions,energy_sha256,existing_cross_accepted_count,existing_cross_actual_call_count,existing_cross_best_improved_count,existing_cross_candidate_build_count,existing_cross_changed_candidate_count,existing_cross_dynamic_feasible_count,existing_cross_forced_insertion_count,existing_cross_gate_rejection_count,existing_cross_moved_customer_ids,existing_cross_operator_id,existing_cross_pair_removal_count,existing_cross_rejection_counts_json,existing_cross_scheduled_call_count,existing_cross_scheduled_slots,existing_cross_within_depot_reinsert_count,feasible_cross_candidate_count,forced_cross_attempt_count,future_cost,immediate_actual_charging_emissions_kg,immediate_predicted_charging_emissions_kg,main_evaluations,main_search_seed,minimum_profit_margin,minimum_profit_ratio,moved_charge_actions,moved_charge_kwh,moved_from_search_schedule_actions,moved_from_search_schedule_kwh,network,participation_gate_rejections,predicted_charging_saving_kg,profit_margins_json,profit_ratios_json,responsibility_condition,route_sha256,running_actual_charging_emissions_kg,running_depot_profit_json,running_predicted_charging_emissions_kg,running_total_actual_emissions_kg,running_total_cost,running_total_profit,same_state_baseline_allowed_cross_count,same_state_baseline_cost,same_state_baseline_profit_json,same_state_baseline_start_source,same_state_cost_saving_pct,second_start_sha256,selected_future_profit_json,shadow_evaluations,shadow_existing_cross_actual_call_count,shadow_search_seed,solution_sha256,stage,stage_new_customer_count,stage_new_customer_ids_json,stream_seed,trigger_second
0.0,full,56.52455054575499,54.37302731427331,0,0,848c1eb7a23e26f771010d3b1fda33f841b4c38def2707118a7854471e4553b9,f87178d0d07958dea5e8f0762caf86ac0f2a2452faacaad2ea4868c625f09b5e,7,aware,0,True,0.3511365830054274,7,9154dbdde9084491b2bd91f62fe7abca9713661a8fc9a8bfbe18ee8a7891f9b4,0,1,0,1,1,0,2,0,,reciprocal_boundary_reinsert_v1,1,"{""E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_OPEN_005"": 1}",1,5,0,3,4,1860.9906748478388,56.52455054575499,54.37302731427331,50,50012,0.0,1.0,2,152.01429233145666,2,152.01429233145666,N114,4,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",geographic,33176b0b6bc2d63a3c838c8529559c639a22902b2b0e0b4a0238d3dfbc23d6c9,94.45445128594163,"{""D0"": 3164.413240427584, ""D1"": 2679.132728440116}",89.12680844468521,888.7522088506703,3748.9192479654953,5843.5459688677,0,1860.9906748478388,"{""D0"": 3164.413240427584, ""D1"": 2679.132728440117}",owner_fixed_asset_repack,0.0,848c1eb7a23e26f771010d3b1fda33f841b4c38def2707118a7854471e4553b9,"{""D0"": 3164.413240427584, ""D1"": 2679.132728440117}",50,1,50011,7e3d332d2541a8251970f03c21cf145ad4c7c9bd7686d86a6335a334a0eb01ad,1,1,"[""N_S5_001""]",5,32400.0
0.0,no_cooperation,56.52455054575499,54.37302731427331,0,0,848c1eb7a23e26f771010d3b1fda33f841b4c38def2707118a7854471e4553b9,d0334e06b95d3616aef0fc470e4f11c30831ed4bd3afe5aa84629b3c1102b0da,7,aware,0,True,0.32794158400793094,7,9154dbdde9084491b2bd91f62fe7abca9713661a8fc9a8bfbe18ee8a7891f9b4,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,5,1,0,0,1765.6278416803818,56.52455054575499,54.37302731427331,50,50012,0.0,1.0,2,152.01429233145666,2,152.01429233145666,N114,0,0.0,"{""D0"": 95.36283316745721, ""D1"": 0.0}","{""D0"": 1.0301360239393296, ""D1"": 1.0}",geographic,1e7956d5840678e0eb7e04421eb5cc0b331eb6a0edc68ec823589fef474ecc2d,94.45445128594163,"{""D0"": 3259.7760735950415, ""D1"": 2679.132728440116}",89.12680844468521,877.6694223737181,3653.556414798038,5938.908802035157,0,1860.9906748478388,"{""D0"": 3164.413240427584, ""D1"": 2679.132728440117}",owner_fixed_asset_repack,5.1243047295362825,848c1eb7a23e26f771010d3b1fda33f841b4c38def2707118a7854471e4553b9,"{""D0"": 3259.776073595041, ""D1"": 2679.132728440117}",50,1,50011,87d38fd7af2edcb8b7fc04d003ba360e33bd46972f8a9a2209d9fcab436d1508,1,1,"[""N_S5_001""]",5,32400.0
0.0,no_participation,51.5011547820862,49.34102587402349,0,0,848c1eb7a23e26f771010d3b1fda33f841b4c38def2707118a7854471e4553b9,55482fe8f4b1c525e0f4f91fe635272df17d0e57cdfd1cb1f468bef6aec79959,7,aware,1,True,0.3527314170059981,7,b800bef0fa17e4a8c6b55eb2f758d5c1d339f17cce0d35817e5d66c8754a5715,0,1,0,1,1,0,2,0,,reciprocal_boundary_reinsert_v1,1,"{""E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_OPEN_005"": 1}",1,5,0,3,4,1844.0251677568856,51.5011547820862,49.34102587402349,50,50012,-66.13361823166679,0.9791008274814541,2,152.01429233145666,2,152.01429233145666,N114,0,0.0,"{""D0"": -66.13361823166679, ""D1"": 83.09912532262024}","{""D0"": 0.9791008274814541, ""D1"": 1.0310171737445062}",geographic,5bd3312ea225bc1941cf1158882152fe48a94334cad2375c6b52d87dc6dcc79d,89.43105552227284,"{""D0"": 3098.2796221959175, ""D1"": 2762.231853762736}",84.0948070044354,890.3685911708521,3731.953740874542,5860.511475958654,0,1860.9906748478388,"{""D0"": 3164.413240427584, ""D1"": 2679.132728440117}",owner_fixed_asset_repack,0.911638479453444,848c1eb7a23e26f771010d3b1fda33f841b4c38def2707118a7854471e4553b9,"{""D0"": 3098.279622195917, ""D1"": 2762.231853762737}",50,1,50011,62a1a61cf4e1deafe45c42fb5785cbfb0fd11c6ac403807aff931010d08c982a,1,1,"[""N_S5_001""]",5,32400.0
0.0,simple_insertion,63.731277010628155,61.68698861421339,0,0,848c1eb7a23e26f771010d3b1fda33f841b4c38def2707118a7854471e4553b9,1baa7aed0d599cb1d696f9ecf6bb4a290e63f40f237ee6fb0832b09123896f98,8,aware,0,True,0.16097829199861735,8,fa32c38e6dc09ffd21bfcd82987a6fd06f08ca8cfef29a84a17b9004eac06832,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,2025.8970642288243,63.731277010628155,61.68698861421339,1,50012,-164.54650108185115,0.9480009440677168,2,149.39642765878378,2,149.39642765878378,N114,0,0.0,"{""D0"": -164.54650108185115, ""D1"": -0.35988829913367226}","{""D0"": 0.9480009440677168, ""D1"": 0.9998656698508016}",geographic,b99aaf94fba7e5c7e2ccad28ed2615012daca528895ef2885e6b7a5ddad49840,101.6611777508148,"{""D0"": 2999.8667393457335, ""D1"": 2678.7728401409818}",96.4407697446253,944.3872018603695,3913.8256373464806,5678.639579486715,0,1860.9906748478388,"{""D0"": 3164.413240427584, ""D1"": 2679.132728440117}",owner_fixed_asset_repack,-8.861215244642148,848c1eb7a23e26f771010d3b1fda33f841b4c38def2707118a7854471e4553b9,"{""D0"": 2999.8667393457326, ""D1"": 2678.772840140983}",50,1,50011,2d4a5305fe05de185b85a14b959b326e41c435a456c6e7be4b414b7061d71fc6,1,1,"[""N_S5_001""]",5,32400.0
0.0,full,27.620666481669506,24.920161598141785,0,0,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,766319a3702904367bd5f7f16cfc3e576da17cc56668a484c4006241da961bd6,4,aware,0,True,1.7613822090061149,4,7a42a88d0c643c5b17f4dcbd50c768a1c62b7afb644c5def5cd08a15c5426aff,1,1,0,1,1,1,2,1,C024;C103,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,3817.0507199284148,27.620666481669506,24.920161598141785,50,10012,0.0,1.0,2,113.43030067585042,2,113.43030067585042,N114,1,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,bafe2ff76e624c0a85ff1ddcb94bd94dcb3a8aea62747461d2d2a9c1c9b12ef7,76.6395774992424,"{""D0"": 2373.039928170142, ""D1"": 2274.8670472409885}",69.19781726343558,1864.740122262522,4985.80134455541,4647.906975411131,0,3817.0507199284148,"{""D0"": 2483.025813891687, ""D1"": 2301.7154091215098}",owner_fixed_asset_repack,0.0,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,"{""D0"": 2483.025813891687, ""D1"": 2301.7154091215098}",50,1,10011,9135282f098b21608263cb19d9e7a315d6a161940e0b60846d0af336e28ec12d,1,0,[],1,10800.0
0.0,full,80.65994969802746,79.1529042980959,0,0,342d833a41aa22e79ec874df038109c787fd75b4dcdf4f8d23a4bc6b4f24b55d,bc296c71c0dd7e7e9fa4fe894897c06d8df3ff7f0e59b1e298be1d333a182347,8,aware,0,True,0.8259703340008855,8,a610a65ba8c17527c8cbb96c1928b6373ddd09f07069aafc080afead3b5c1551,1,1,0,1,1,1,2,1,C064;C083,reciprocal_boundary_reinsert_v1,1,{},1,5,0,20,4,3356.8768175958203,80.65994969802746,79.1529042980959,50,10022,0.0,1.0,3,192.57115791856856,3,192.57115791856856,N114,20,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,107613f714bed1c877a77701a1a87ccc3dcc0893b708b238b38312bb19cba28e,148.53812371714596,"{""D0"": 1919.9947376469763, ""D1"": 2161.950146159412}",140.4358201416735,1842.6370056158582,5614.993313552682,4081.944883806388,0,3356.8768175958203,"{""D0"": 1941.013372362213, ""D1"": 2186.6887824396517}",owner_fixed_asset_repack,0.0,342d833a41aa22e79ec874df038109c787fd75b4dcdf4f8d23a4bc6b4f24b55d,"{""D0"": 1941.013372362213, ""D1"": 2186.6887824396517}",50,1,10021,fd7b2d09e7ccd056b53cfce183ceb7a840a05304b10b37ef6f83fe1000668a28,2,1,"[""N_S1_001""]",1,21600.0
0.0,full,28.714984238186574,26.30969198842557,0,0,371640264015e01adebc34309ba03de9dbcbdceb2c138c4b22366b0cb22a93c8,49bb73ccc481430f056167e6931b6e4399e020a3ff2b86a8ff1a752e2b3a6770,3,aware,0,True,1.3495546670019394,3,7b8fd25612bc960f9936492d686150da6ce588032ea9eb1f8d3c2355e69282da,1,1,0,1,1,1,2,1,C061;C067,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,2520.582775083793,28.714984238186574,26.30969198842557,50,10032,0.0,1.0,3,193.91938822690685,3,193.91938822690685,N114,1,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,bc179b4d9babdb697d88fd290f3f85a492f91e72f30427891052612c037a4430,111.37100996231912,"{""D0"": 1785.373773090976, ""D1"": 2212.0754332471106}",100.99389235723447,1998.6476669046233,5699.488991020985,3997.4492063380867,0,2520.582775083793,"{""D0"": 1816.1042812505898, ""D1"": 2259.8264199780597}",owner_fixed_asset_repack,0.0,371640264015e01adebc34309ba03de9dbcbdceb2c138c4b22366b0cb22a93c8,"{""D0"": 1816.1042812505898, ""D1"": 2259.8264199780597}",50,1,10031,c64732e39baa2567ff30a502ba5e7d186be95540fa787213a7bea38adb17093a,3,0,[],1,32400.0
0.0,no_cooperation,24.188252408400018,21.887063011707568,0,0,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,fd9af0bd68a7e0289ff048d2cfd501b7ddbf13c59a841acf5654d9194b1af712,4,aware,0,True,1.6448674999992363,4,db023fa4c2c8153ea453dc6fb9cf84df6b68bbe39b722446696a58f8b74bb2d2,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,3793.402758071311,24.188252408400018,21.887063011707568,50,10012,0.0,1.0,2,79.75818328136721,2,79.75818328136721,N114,0,0.0,"{""D0"": 23.647961857105656, ""D1"": 0.0}","{""D0"": 1.009523848574108, ""D1"": 1.0}",historical_mixed,2863febf74bd6f6bea0bdfc90cd16194afc90566448e64d408dbdf6b40669c91,73.20716342597292,"{""D0"": 2396.687890027247, ""D1"": 2274.8670472409885}",66.16471867700136,1862.556537882817,4962.153382698306,4671.554937268235,0,3817.0507199284148,"{""D0"": 2483.025813891687, ""D1"": 2301.7154091215098}",owner_fixed_asset_repack,0.6195349130060114,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,"{""D0"": 2506.6737757487927, ""D1"": 2301.7154091215098}",50,1,10011,61c77fcde538a63a5c8bd10aa0ca0626d5b6afbe9b80eb5448ef35e5060dd075,1,0,[],1,10800.0
0.0,no_cooperation,88.36003690155037,87.09093805893656,0,0,6d74f0ff46acca166b385e9e29b04d099028a4c815dfda6d805e0b8c764334dc,8e83290d4b32ff6d6d8a28e5f034a641c87196f769d566cbae6aec4187869648,9,aware,0,True,0.826422708996688,9,16e3031182dea73d9b22a21b98af38770b7a09977e7e4239f4228b9669837c79,1,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,5,1,0,0,3443.5758252445394,88.36003690155037,87.09093805893656,50,10022,0.0,1.0,5,289.2317813566564,5,289.2317813566564,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,5477e121445d93a189979967db4c2299886cbc7800ac62fe78390a6878e8b771,152.8057968473994,"{""D0"": 1856.9436918553602, ""D1"": 2161.950146159412}",145.34075531607996,1826.042005165752,5678.044359344296,4018.893838014772,0,3443.5758252445394,"{""D0"": 1871.7228832173987, ""D1"": 2186.6887824396517}",owner_fixed_asset_repack,0.0,6d74f0ff46acca166b385e9e29b04d099028a4c815dfda6d805e0b8c764334dc,"{""D0"": 1871.7228832173987, ""D1"": 2186.6887824396517}",50,1,10021,52f5a9573325aec1a546d4cb031b173a6ce9d1cc61355f1ed3baaa2efc86e146,2,1,"[""N_S1_001""]",1,21600.0
0.0,no_cooperation,59.420765472240454,57.58572380654614,0,0,2fafc0ef95ec3547d57ed45113b592eddb712b48b7db4756aa598a9ae7ea0f6b,f5061526fb2ae5770d284ff14a40a4d935e665f1e49757e51ca5af037d37a20e,4,aware,0,True,0.8214280420070281,4,3e4c720f7a17e78c864cce596cacf76c1335c9ca9d82f3dd9a7929e9ed6e2770,1,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,2274.2689261379155,59.420765472240454,57.58572380654614,50,10032,0.0,1.0,1,125.17034130028341,1,125.17034130028341,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,7352f6b3cbb7b9642cfcd18d00714ffc6a5fc989121d5826302876d736bcf43e,138.14220793280617,"{""D0"": 1821.1684885778172, ""D1"": 2205.1160646646754}",128.6773601563003,1939.7074357567258,5670.653644116577,4026.2845532424926,0,2274.2689261379155,"{""D0"": 1821.1684885778188, ""D1"": 2252.8670513956245}",owner_fixed_asset_repack,0.0,2fafc0ef95ec3547d57ed45113b592eddb712b48b7db4756aa598a9ae7ea0f6b,"{""D0"": 1821.1684885778188, ""D1"": 2252.8670513956245}",50,1,10031,1938364c20090e40b68dd754e8fb8ef6c3102778d755cff275c87d89cea27ff0,3,0,[],1,32400.0
0.0,simple_insertion,23.90677084886601,21.621758553296203,0,0,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,c3066883d97f5c60c7c51845c6213bca5673b99a4afce8034b56799fdcdc04df,4,aware,0,True,0.9488881249999395,4,017ca4d3e75531ed4affb2232e5c3bc3dad00d695c31ac1a7a2cfb42ae08ed72,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,3803.6432619700026,23.90677084886601,21.621758553296203,1,10012,-10.240503898691713,0.9955509252542215,2,79.75818328136721,2,79.75818328136721,N114,0,0.0,"{""D0"": 23.647961857105656, ""D1"": -10.240503898691713}","{""D0"": 1.009523848574108, ""D1"": 0.9955509252542215}",historical_mixed,ffdd5512a3e26dbdb967c9676f033a6ad56bdaa47b73fc9cbf887f04a0f9a36a,72.92568186643891,"{""D0"": 2396.687890027247, ""D1"": 2264.6265433422973}",65.89941421859,1872.2112166152228,4972.393886596997,4661.314433369544,0,3817.0507199284148,"{""D0"": 2483.025813891687, ""D1"": 2301.7154091215098}",owner_fixed_asset_repack,0.3512517632635379,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,"{""D0"": 2506.6737757487927, ""D1"": 2291.474905222818}",50,1,10011,717517896ae84920cf799c9892da8cc263c932c4e9fc20ffd101c632b21b5c28,1,0,[],1,10800.0
0.0,simple_insertion,90.72980945800494,89.09319952734894,0,0,6d74f0ff46acca166b385e9e29b04d099028a4c815dfda6d805e0b8c764334dc,81b5f8435d00130a3b53b502b9cce24eaf3264557a1a5c270ad582e748e61d9c,9,aware,0,True,0.5845258330082288,9,8fdd4d078a53ba543aadeccc50a0c7303367c85ebfe50d1100ec66b27bd5a42e,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,3537.726262314796,90.72980945800494,89.09319952734894,1,10022,-92.88757769062886,0.9575213544622496,5,301.4263867447964,5,301.4263867447964,N114,0,0.0,"{""D0"": -1.2628593796275709, ""D1"": -92.88757769062886}","{""D0"": 0.999325295752405, ""D1"": 0.9575213544622496}",historical_mixed,b9e670ff0cf50b80114ab22a1cb2980b8c29a6dfea354fc726e0d05d6c341a20,155.17556940385396,"{""D0"": 1855.680832475733, ""D1"": 2069.062568468784}",147.34301678449233,1828.1679393913532,5772.194796414554,3924.743400944517,0,3443.5758252445394,"{""D0"": 1871.7228832173987, ""D1"": 2186.6887824396517}",owner_fixed_asset_repack,-2.734089267907162,6d74f0ff46acca166b385e9e29b04d099028a4c815dfda6d805e0b8c764334dc,"{""D0"": 1870.4600238377711, ""D1"": 2093.801204749023}",50,1,10021,f13aa7cfe516ecc9d7cbc655d85df9e60786f8f7c6418562382de670cf30be9e,2,1,"[""N_S1_001""]",1,21600.0
0.0,simple_insertion,48.828728400859646,47.27873617282159,0,0,c108a44b04e0de7ae3dd37862a254f1ed29aa8796e31b3161d5c74dc0c0fd4ac,77426045e6357765494901a9417d255bbc49068f912b1016fc5a8d41433e57b1,4,aware,0,True,0.6616412500006845,4,2953e1ccea09dbf602a42d83498435155c2aada6d70cf9cff03ceb8f4505bc6f,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,2458.110051196287,48.828728400859646,47.27873617282159,1,10032,95.71378120223108,1.0471220949407096,2,197.50083176415333,2,197.50083176415333,N114,0,0.0,"{""D0"": 141.03892190081865, ""D1"": 95.71378120223108}","{""D0"": 1.0754435972585397, ""D1"": 1.0471220949407096}",historical_mixed,a801f19013798c1cd374f4a17e0159542e56a8602fde2c9afa1a28170c931cc0,127.55017086142536,"{""D0"": 2010.5007056157256, ""D1"": 2079.14967872719}",118.37037252257575,1818.541211377072,5573.960453016154,4089.6503843429155,0,2694.8627542993368,"{""D0"": 1869.461783714908, ""D1"": 2031.186884255907}",owner_fixed_asset_repack,8.78533434496205,c108a44b04e0de7ae3dd37862a254f1ed29aa8796e31b3161d5c74dc0c0fd4ac,"{""D0"": 2010.5007056157267, ""D1"": 2126.900665458138}",50,1,10031,39c72a6e3d1ab4fdaaa489768f2575b9f286435bc518e164bf71a0a24e7dc691,3,0,[],1,32400.0
0.0,full,31.899032437052803,28.721348620730133,0,0,3f3b790791dbd92ce60985e6f32b78fbf96e7535cdfcf795878c7adfbeaa1a58,c181836c4a3fdac64dec1362b1fddb45df6fefff99c6309d30ff8e9e5b9331a3,5,aware,0,True,1.725137250003172,5,f57ea7a6755f218596e96777232b0a5ffceba1283b193936aa0d53d5790f7504,0,1,0,1,1,0,2,0,,reciprocal_boundary_reinsert_v1,1,"{""E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_OPEN_008"": 1}",1,1,0,0,0,3825.6035884919215,31.899032437052803,28.721348620730133,50,20012,0.0,1.0,3,165.59062421035128,3,165.59062421035128,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,a246f7d1d629f37d15451ffef63dcada05ceacd02dd44a103078f7bf4ade5d93,80.9179434546257,"{""D0"": 2335.531053349528, ""D1"": 2269.341213531555}",72.99900428602392,1845.7623893134744,4994.354213118915,4604.872266881082,0,3825.6035884919215,"{""D0"": 2445.5169390710726, ""D1"": 2296.1895754120756}",owner_fixed_asset_repack,0.0,3f3b790791dbd92ce60985e6f32b78fbf96e7535cdfcf795878c7adfbeaa1a58,"{""D0"": 2445.5169390710726, ""D1"": 2296.1895754120756}",50,1,20011,602e44a24cdd7120e044a06304eeeb0b8ba679ea49086491f6f3710c8b14f092,1,0,[],2,10800.0
0.0,full,71.76766071315137,67.54074003224524,0,0,747ec0caab34b452e8d18ad5e775ca29ae37a7787de73e7643ee37b3f52ca829,56ce0b385ec942d11483e6c52075e4367c5c87584c60d6297f2b2ba1f273f4c8,7,aware,0,True,1.4276668749953387,7,403315a394804e761f9a91c0643667cf63f0073eecc54e68157477c29f14723f,1,1,0,1,1,1,2,1,C057;C076,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,3387.5600548445086,71.76766071315137,67.54074003224524,50,20022,0.0,1.0,3,165.9571130626926,3,165.9571130626926,N114,1,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,d631d45a49d786ce74cb3467ea023ab6416f18c49ad8df57b269fbb000f8b095,137.3101447564206,"{""D0"": 1917.4101752193105, ""D1"": 2086.171457117871}",126.6658628498223,1782.2276231945027,5596.3229642200195,4003.5816323371814,0,3387.5600548445086,"{""D0"": 1932.854505907915, ""D1"": 2110.9111032423098}",owner_fixed_asset_repack,0.0,747ec0caab34b452e8d18ad5e775ca29ae37a7787de73e7643ee37b3f52ca829,"{""D0"": 1932.854505907915, ""D1"": 2110.9111032423098}",50,1,20021,675972b4be159c980350636b535df0d2795b4a6ce107010d5c92baf5e79ae4e6,2,0,[],2,21600.0
0.0,full,37.991501729762724,36.233405379320004,0,0,ffbb4b456f38823e34f45627c0ea9009f5b8ae53262c27a129dce1661a4a35a8,152dccf2a7d65a21f08f5a9ce52256edae0e37edacd0bd7961439f438aeb176f,5,aware,2,True,0.6297873750008876,5,844a609c64ead5a38761fcaca85700e83eadc0a8edc5c46302fcb5a1d23153bb,1,1,0,1,1,1,2,1,C072;C094,reciprocal_boundary_reinsert_v1,1,{},1,5,0,32,4,2221.0005230783586,37.991501729762724,36.233405379320004,50,20032,22.783873376688916,1.010038949866229,2,137.56809129244562,2,137.56809129244562,N114,29,0.0,"{""D0"": 25.048156421147496, ""D1"": 22.783873376688916}","{""D0"": 1.0122374834028272, ""D1"": 1.010038949866229}",historical_mixed,32af280cec0f793e0031b505db3a33d734bed7eeedfaca3b44126d355cfb503c,122.93091356439177,"{""D0"": 2056.9597322848917, ""D1"": 2248.385084033384}",112.66084812046901,1767.3315437782812,5385.641940238925,4305.344816318276,0,2268.8325528761957,"{""D0"": 2046.8388472225117, ""D1"": 2269.547480591951}",owner_fixed_asset_repack,2.1082221223069326,ffbb4b456f38823e34f45627c0ea9009f5b8ae53262c27a129dce1661a4a35a8,"{""D0"": 2071.887003643659, ""D1"": 2292.33135396864}",50,1,20031,78faccf00bb9a2206e5777db121bf141f8ea5a151d1626b9bdb8f7ee40bc322c,3,1,"[""N_S2_001""]",2,32400.0
0.0,no_cooperation,31.899032437052803,28.721348620730133,0,0,3f3b790791dbd92ce60985e6f32b78fbf96e7535cdfcf795878c7adfbeaa1a58,c181836c4a3fdac64dec1362b1fddb45df6fefff99c6309d30ff8e9e5b9331a3,5,aware,0,True,1.6959266659978312,5,f57ea7a6755f218596e96777232b0a5ffceba1283b193936aa0d53d5790f7504,1,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,3825.6035884919215,31.899032437052803,28.721348620730133,50,20012,0.0,1.0,3,165.59062421035128,3,165.59062421035128,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,a246f7d1d629f37d15451ffef63dcada05ceacd02dd44a103078f7bf4ade5d93,80.9179434546257,"{""D0"": 2335.531053349528, ""D1"": 2269.341213531555}",72.99900428602392,1845.7623893134744,4994.354213118915,4604.872266881082,0,3825.6035884919215,"{""D0"": 2445.5169390710726, ""D1"": 2296.1895754120756}",owner_fixed_asset_repack,0.0,3f3b790791dbd92ce60985e6f32b78fbf96e7535cdfcf795878c7adfbeaa1a58,"{""D0"": 2445.5169390710726, ""D1"": 2296.1895754120756}",50,1,20011,602e44a24cdd7120e044a06304eeeb0b8ba679ea49086491f6f3710c8b14f092,1,0,[],2,10800.0
0.0,no_cooperation,71.76766071315137,67.54074003224524,0,0,747ec0caab34b452e8d18ad5e775ca29ae37a7787de73e7643ee37b3f52ca829,56ce0b385ec942d11483e6c52075e4367c5c87584c60d6297f2b2ba1f273f4c8,7,aware,0,True,1.4597787090024212,7,403315a394804e761f9a91c0643667cf63f0073eecc54e68157477c29f14723f,1,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,3387.5600548445086,71.76766071315137,67.54074003224524,50,20022,0.0,1.0,3,165.9571130626926,3,165.9571130626926,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,d631d45a49d786ce74cb3467ea023ab6416f18c49ad8df57b269fbb000f8b095,137.3101447564206,"{""D0"": 1917.4101752193105, ""D1"": 2086.171457117871}",126.6658628498223,1782.2276231945027,5596.3229642200195,4003.5816323371814,0,3387.5600548445086,"{""D0"": 1932.854505907915, ""D1"": 2110.9111032423098}",owner_fixed_asset_repack,0.0,747ec0caab34b452e8d18ad5e775ca29ae37a7787de73e7643ee37b3f52ca829,"{""D0"": 1932.854505907915, ""D1"": 2110.9111032423098}",50,1,20021,675972b4be159c980350636b535df0d2795b4a6ce107010d5c92baf5e79ae4e6,2,0,[],2,21600.0
0.0,no_cooperation,46.94553105829815,45.12631576545344,0,0,ffbb4b456f38823e34f45627c0ea9009f5b8ae53262c27a129dce1661a4a35a8,3ab1d339078d3181f6e9bb94f5f32ca608e9a1b2d7c10514b76e91c141c08721,5,aware,0,True,0.6487804579955991,5,e7d951e0b9c501dd5cdfae3a618ff8817a0945682d9b9c13c5e96a47a1f8c67b,0,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,5,1,0,0,2268.8325528761957,46.94553105829815,45.12631576545344,50,20032,0.0,1.0,2,173.61203659826697,2,173.61203659826697,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,d28b2b3fc9dff10717ea919084058c5acd60fd679d7b511b2c235e1e0431b533,131.8849428929272,"{""D0"": 2031.911575863745, ""D1"": 2225.6012106566945}",121.55375850660245,1789.5133242704617,5433.473970036762,4257.5127865204395,0,2268.8325528761957,"{""D0"": 2046.8388472225117, ""D1"": 2269.547480591951}",owner_fixed_asset_repack,0.0,ffbb4b456f38823e34f45627c0ea9009f5b8ae53262c27a129dce1661a4a35a8,"{""D0"": 2046.8388472225117, ""D1"": 2269.547480591951}",50,1,20031,fb2f4513b3d57758330f84e475388fb32fa3d60c413f9f4f4206e7883a5acbb6,3,1,"[""N_S2_001""]",2,32400.0
