instance_id,arm,seed,iterations,runtime_seconds,optimisation_initial_cost,optimisation_best_cost,actual_time_varying_cost,actual_time_varying_emissions_kg,actual_ev_emissions_kg,actual_cv_emissions_kg,electricity_kwh,used_cv,used_ev,customers_served,customers_total,demand_served,demand_total
cn-cy-50c-01-V2-LOCATIONS,DAILY_MEAN_CARBON,11,100,144.79060612496687,2205.411214809334,1928.7559578332075,1929.6985840531347,94.7518798736984,29.5679003431196,65.1839795305788,158.21541730694614,1,6,50,50,13266.0,13266.0
cn-cy-50c-01-V2-LOCATIONS,TIME_VARYING_CARBON,11,100,184.3481467079837,2206.5372959867027,1929.2940511336446,1929.2940511336446,89.35954556962928,24.17556603905048,65.1839795305788,158.21541730694614,1,6,50,50,13266.0,13266.0
