bound_note,capacity,fixed_cost_lower_bound,instance,min_vehicle_count_capacity_only,total_positive_demand,weak_distance_cost_lower_bound,weak_distance_m_lower_bound,weak_total_lower_bound
Weak capacity+distance relaxation only; not a proof of optimality.,1600.0,2400.0,100-01-24h,30,46949.0,1580.1115598371025,4514604.456677436,3980.1115598371025
Weak capacity+distance relaxation only; not a proof of optimality.,1600.0,4800.0,L-main,60,95145.3,2110.662684268039,6030464.812194398,6910.662684268039
