instance_id,seed,mapping_sha256,coalition,coalition_member_count,initial_source,initial_sha256,initial_cost_cny,search_candidate_cost_cny,final_cost_cny,saving_from_initial_cny,selected_source,cross_contractor_customers,cross_contractor_quantity_kg,used_cv,used_ev,route_pool_records,complete_candidate_evaluations,elapsed_seconds,solution_sha256,status,violation_count
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_dongguan,1,SINGLETON_COMMON_INITIAL,941a194a459a30f7e61a9a6f8409a0ce7c44ad8f988c9580abe2de7ea32b2d6f,1461.776763518536,1449.7100621814427,1449.7100621814427,12.066701337093264,SEARCH_STRICT_IMPROVEMENT,0,0,2,2,30,32,2.241292499937117,3d9887acac4fe9cbc0decc3b0c923c9e91fb3c40847df4a28469632017b81a95,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_foshan,1,SINGLETON_COMMON_INITIAL,636f7da73f852c720eb54f3f4125f21515a90fe8f97b446f10081525dd0350f3,2134.402929427919,1410.0162256267859,1410.0162256267859,724.3867038011331,SEARCH_STRICT_IMPROVEMENT,0,0,2,2,43,32,1.5673961250577122,1dbe1d51ad1983658c8b64042337cde919aa41e22c98b5684aeae093bb5456c9,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_guangzhou,1,SINGLETON_COMMON_INITIAL,cf0f5dd768fa9c3fb1fef1be419c77f064a4e5ca7b8e71fa39f21c11614f656d,5572.899188267897,5059.494321870698,5059.494321870698,513.4048663971998,SEARCH_STRICT_IMPROVEMENT,0,0,11,3,143,32,4.502037666970864,173e256632f1577146bb95d9cba313a835551ca63f3d3186154835dd344e29cc,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_shenzhen,1,SINGLETON_COMMON_INITIAL,42bfa27f460a327d45d1c3ca5a8bf5ed373d86c30b22e9f88e39a4b7d7c1bdc9,5682.7375079098365,5596.809140478898,5596.809140478898,85.92836743093812,SEARCH_STRICT_IMPROVEMENT,0,0,10,4,275,32,9.682339249993674,a179f5ac32ec1e50759b6fed1e4e5e4131b20562e23c40721d870c61576f7b86,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_dongguan+D_foshan,2,COALITION_COMMON_INITIAL,5428f2f4056d2781d73c6cacc75ad331292baedb3efd0191138d02f14329bef9,3596.1796929464554,2336.2033171489743,2336.2033171489743,1259.976375797481,SEARCH_STRICT_IMPROVEMENT,21,6041.0,3,4,113,32,4.454389667022042,6c10d10e0d197654b9f6f94b8771874581b6acc6b8c0e057b8fd558e62a0806f,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_dongguan+D_guangzhou,2,COALITION_COMMON_INITIAL,af36d72de8bb7e4d75a436b29e075d288b776592ca21e4fcc30368aa91c8751f,7034.675951786432,5774.103034122523,5774.103034122523,1260.5729176639088,SEARCH_STRICT_IMPROVEMENT,44,11806.0,12,5,286,32,9.24511020805221,e2ea72447d63188743a687d5c0d31dcce93e0e8e4e7b6493f8674cb5d020d2e8,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_dongguan+D_shenzhen,2,COALITION_COMMON_INITIAL,bb87445435a887b23054b0031572bc7ba1d29fe31a8ad42f31de02b6e9f06516,7144.514271428372,6211.2713232573715,6211.2713232573715,933.2429481710005,SEARCH_STRICT_IMPROVEMENT,49,14650.0,12,6,357,32,11.687165208975784,40c0db8efe5f13f67cb19bac4ccd53730379b907db086d9a8f48e1264b373524,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_foshan+D_guangzhou,2,COALITION_COMMON_INITIAL,e9e42efdc1e95893c5ce040cf63d75a872505b82d4ecf848d6a0be5be2593271,7809.748469780665,5985.653312437573,5985.653312437573,1824.095157343092,SEARCH_STRICT_IMPROVEMENT,49,12986.0,12,5,322,32,12.374640583060682,e0be3fa2b23ca67f2eadf4930e7c18c6ca9b27d4b31b346a0a575af164f4069c,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_foshan+D_shenzhen,2,COALITION_COMMON_INITIAL,45a3bad20456db2e81fa75fe45efc863b06e45cef7dfd05a2f22640d4cc0b45b,7817.140437337755,5318.618145932496,5318.618145932496,2498.5222914052592,SEARCH_STRICT_IMPROVEMENT,41,11734.0,12,6,322,32,10.85601087496616,571a4b20519e85504683196a9ba16055a55118c47cd265297648873c28460281,PASS,0
cn-prd-200c-02-V2-LOCATIONS,9,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_guangzhou+D_shenzhen,2,COALITION_COMMON_INITIAL,b9e8dc6e528688dbe9d5dc22ea17a9ba52f7940a7c2b469387cae75cc99c4a54,11255.636696177735,7854.050849772056,7854.050849772056,3401.585846405679,SEARCH_STRICT_IMPROVEMENT,75,21459.0,21,7,429,32,18.79169979202561,008efc65e4b209585ff51aa1abe78af9444fb7f652f712a037ea0cf9d93aa14f,PASS,0
