task_id,instance_id,region,arm,charge_timing_policy,seed,view,improvement_sequence,iteration,global_iteration,objective_before,objective_after,improvement_absolute,improvement_relative,objective_type
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,2,11,6011,2106579,1958324,148255,0.07037713752961555,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,3,22,6022,1958324,1732409,225915,0.11536140087135735,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,4,48,6048,1732409,1708331,24078,0.013898565523499358,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,5,147,6147,1708331,1674000,34331,0.02009622257045034,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,6,333,6333,1674000,1673593,407,0.00024313022700119474,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,7,555,6555,1673593,1672025,1568,0.000936906404364741,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,8,684,6684,1672025,1645050,26975,0.016133131980682107,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,9,1453,7453,1645050,1628763,16287,0.009900610923680131,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,naive_ev,10,4552,10552,1628763,1616611,12152,0.007460876751252331,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,1,7,12007,9223372036854775807,1734510,9223372036853041297,0.9999999999998119,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,2,22,12022,1734510,1703431,31079,0.017918028722809325,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,3,122,12122,1703431,1699386,4045,0.002374619224377154,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,4,170,12170,1699386,1673646,25740,0.015146647083122963,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,5,214,12214,1673646,1667688,5958,0.003559892593774311,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,6,239,12239,1667688,1646786,20902,0.012533519459275356,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,7,426,12426,1646786,1633268,13518,0.008208716858171008,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,8,840,12840,1633268,1620085,13183,0.008071547351689986,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,9,1072,13072,1620085,1607265,12820,0.007913165049981945,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,10,1524,13524,1607265,1602058,5207,0.003239664896578971,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,11,1599,13599,1602058,1581629,20429,0.012751723096167554,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,12,2655,14655,1581629,1535120,46509,0.029405758240396453,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,13,6336,18336,1535120,1534366,754,0.0004911668143207045,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,mechanism_ev,14,7408,19408,1534366,1531071,3295,0.002147466771291856,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,1,5,5,9223372036854775807,2572900,9223372036852202907,0.999999999999721,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,2,47,47,2572900,2536117,36783,0.014296319328384313,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,3,99,99,2536117,2422160,113957,0.044933652508933934,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,4,105,105,2422160,2241710,180450,0.07449962017372923,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,5,144,144,2241710,2221679,20031,0.008935589349202171,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,6,231,231,2221679,2209973,11706,0.005268988004117607,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,7,232,232,2209973,2208210,1763,0.000797747302795102,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,8,408,408,2208210,2205191,3019,0.0013671706948161634,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,9,424,424,2205191,2199044,6147,0.00278751364394286,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,10,721,721,2199044,2193460,5584,0.002539285253046324,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,11,961,961,2193460,2192939,521,0.00023752427671350286,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,12,1122,1122,2192939,2190062,2877,0.0013119379973633557,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,13,1170,1170,2190062,2190030,32,1.4611458488389827e-05,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,14,1229,1229,2190030,2189670,360,0.00016438130984507062,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,15,1663,1663,2189670,2188786,884,0.00040371380162307563,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,16,1690,1690,2188786,2185404,3382,0.001545148771967657,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,17,2383,2383,2185404,2182773,2631,0.0012038963962727259,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,18,2447,2447,2182773,2182767,6,2.7487970576876295e-06,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,19,2554,2554,2182767,2181889,878,0.0004022417417892061,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,20,2824,2824,2181889,2181883,6,2.7499107424804836e-06,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,21,3609,3609,2181883,2181583,300,0.0001374959152255185,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,cv_only,22,3940,3940,2181583,2177231,4352,0.001994881698289728,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,1,4,6004,9223372036854775807,2048184,9223372036852727623,0.999999999999778,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,2,10,6010,2048184,1796479,251705,0.12289179097190486,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,3,17,6017,1796479,1720939,75540,0.04204891902438047,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,4,75,6075,1720939,1713173,7766,0.004512652685539697,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,5,308,6308,1713173,1692541,20632,0.012043150341500828,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,6,463,6463,1692541,1674343,18198,0.010751881342903953,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,7,466,6466,1674343,1670914,3429,0.0020479674714201333,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,8,578,6578,1670914,1670828,86,5.146883681625745e-05,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,9,599,6599,1670828,1663805,7023,0.0042033051876075814,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,10,621,6621,1663805,1661595,2210,0.0013282806578895964,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,11,949,6949,1661595,1656253,5342,0.0032149831938589127,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,12,1050,7050,1656253,1639524,16729,0.010100510006623384,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,naive_ev,13,3118,9118,1639524,1634090,5434,0.003314376611748288,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,1,1,12001,9223372036854775807,2157719,9223372036852618088,0.9999999999997661,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,2,8,12008,2157719,2119783,37936,0.017581529383575895,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,3,19,12019,2119783,2004124,115659,0.05456171693045939,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,4,27,12027,2004124,1878180,125944,0.06284241893216189,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,5,33,12033,1878180,1816590,61590,0.03279238411653835,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,6,35,12035,1816590,1742483,74107,0.04079456564221976,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,7,36,12036,1742483,1712795,29688,0.01703775589202305,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,8,59,12059,1712795,1675964,36831,0.021503449040895146,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,9,72,12072,1675964,1659419,16545,0.009871930423326515,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,10,97,12097,1659419,1625725,33694,0.020304697005397672,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,11,112,12112,1625725,1616636,9089,0.005590736440664934,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,12,643,12643,1616636,1614022,2614,0.0016169378883063349,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,13,1226,13226,1614022,1602172,11850,0.00734190735937924,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,14,1962,13962,1602172,1586658,15514,0.009683105184711754,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,15,2859,14859,1586658,1586240,418,0.0002634468171464802,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,16,3425,15425,1586240,1583715,2525,0.0015918146056082309,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,17,3773,15773,1583715,1582123,1592,0.0010052313705433112,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,18,6025,18025,1582123,1568577,13546,0.008561913327851249,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,mechanism_ev,19,6273,18273,1568577,1553051,15526,0.009898143349035464,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,1,7,7,9223372036854775807,2517582,9223372036852258225,0.999999999999727,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,2,9,9,2517582,2276078,241504,0.09592696484166156,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,3,40,40,2276078,2260817,15261,0.0067049547511113415,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,4,55,55,2260817,2216086,44731,0.01978532539343078,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,5,75,75,2216086,2209590,6496,0.0029312941826264865,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,6,108,108,2209590,2204982,4608,0.0020854547676265735,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,7,230,230,2204982,2199359,5623,0.0025501341961068165,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,8,419,419,2199359,2194857,4502,0.0020469600460861553,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,9,875,875,2194857,2193520,1337,0.0006091513023399702,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,10,1066,1066,2193520,2191834,1686,0.0007686275940041577,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,11,1266,1266,2191834,2190383,1451,0.0006620026881597785,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,12,1949,1949,2190383,2189815,568,0.0002593153800043189,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,13,2009,2009,2189815,2187406,2409,0.0011000929302246993,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,14,2173,2173,2187406,2183859,3547,0.001621555394837538,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,15,2413,2413,2183859,2182518,1341,0.0006140506323897285,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,16,2501,2501,2182518,2182235,283,0.0001296667427256041,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,17,3082,3082,2182235,2178521,3714,0.0017019248614379295,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,cv_only,18,5447,5447,2178521,2178301,220,0.00010098594413365766,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,1,2,6002,9223372036854775807,1853248,9223372036852922559,0.999999999999799,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,2,13,6013,1853248,1801463,51785,0.027942833339088993,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,3,73,6073,1801463,1747956,53507,0.029701970009930818,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,4,77,6077,1747956,1725466,22490,0.012866456592728878,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,5,251,6251,1725466,1718587,6879,0.003986749086913333,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,6,430,6430,1718587,1707261,11326,0.006590297727144451,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,7,489,6489,1707261,1703081,4180,0.0024483661256246114,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,8,519,6519,1703081,1666796,36285,0.02130550455321855,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,9,630,6630,1666796,1646762,20034,0.012019467289338347,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,naive_ev,10,1231,7231,1646762,1626087,20675,0.012554941151180317,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,1,8,12008,9223372036854775807,1987250,9223372036852788557,0.9999999999997845,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,2,13,12013,1987250,1688791,298459,0.15018694175367972,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,3,110,12110,1688791,1662723,26068,0.015435894672579378,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,4,151,12151,1662723,1631353,31370,0.018866642248889322,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,5,218,12218,1631353,1615231,16122,0.009882594386377442,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,6,387,12387,1615231,1607856,7375,0.004565910386811546,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,7,463,12463,1607856,1588575,19281,0.011991745529450398,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,8,1185,13185,1588575,1587580,995,0.00062634751270793,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,9,1542,13542,1587580,1583920,3660,0.0023053956336058657,PyVRP integer proxy objective
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,mechanism_ev,10,3720,15720,1583920,1568283,15637,0.00987234203747664,PyVRP integer proxy objective
