instance_id,verdict,focus_customer_count,focus_customers_json,all_generated_move_count,all_cross_depot_move_count,focused_cross_depot_move_count,evaluated_count,complete_model_feasible_count,improving_feasible_count,status_counts_json,initial_cost_cny,initial_emissions_kg,initial_minimum_participation_margin_cny,initial_maximum_charge_end_soc,initial_charging_actions_entering_taper_region,best_feasible_action_id,best_feasible_penalized_change_cny,best_feasible_improves_initial,incremental_evaluations,sentinel_evaluations,wall_seconds,peak_rss_mb,failure_reason
cn-prd-150c-03-V2-LOCATIONS,CROSS_DEPOT_FOCUS_PROBE_COMPLETE,6,"{""C012"": -2.045035926139988, ""C043"": -5.609774712000004, ""C064"": -4.518956454030999, ""C069"": -1.0328872325909941, ""C081"": -1.1561356908519969, ""C089"": -2.6562878896120026}",36901,26263,1367,20,0,0,"{""EVALUATED"": 20, ""REJECTED_CHARGING"": 411, ""REJECTED_INTERFACE"": 936}",6146.717560057853,657.9989803393332,0.0,0.4740953687509735,0,,,False,20,20,3.1037198750127573,106.34375,
