instance_id,candidate_family,source_family,seed,arm,label_to_depot,source_label_by_depot,customer_count_by_depot,demand_kg_by_depot,payload_capacity_kg_by_depot,available_cv_by_depot,available_ev_by_depot,used_cv_by_depot,used_ev_by_depot,used_cv_total,used_ev_total,total_cost_cny,total_distance_km,total_emissions_kg,cross_contractor_customer_count,joint_relative_cost_change_pct,complete_candidate_evaluations,elapsed_seconds,mapping_sha256,initial_sha256,solution_sha256,status,status_reason
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,1,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 8}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",19,8,11501.222553377012,4685.722312882146,1276.0436369811448,0,-40.40074269659053,32,30.896087041008286,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,1,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 7}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,6854.643222624926,1828.981614672597,472.6671457679161,104,-40.40074269659053,32,27.573128124931827,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,0818868770d74c076ac05903472b6913ff8314a7682c2fc39fc9f226ffc952f8,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,2,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 2, ""D_guangzhou"": 7, ""D_shenzhen"": 8}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",20,8,11361.062727680186,4618.512652580438,1223.0793599301307,0,-39.776942074653164,32,24.956704540993087,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,c85704c0085c8dba95bc6ef9efda086b18b2e2098fae6ca67821992b106bef0b,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,2,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 7}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,6841.979387425828,1835.784242351473,470.5408620636141,103,-39.776942074653164,32,23.905959332943894,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,f697e8e6e0afce7f6bf47324451a6e9af191472bfa43b8a14c8e8424b9d2ae12,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,3,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 8}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",19,8,11083.10515094738,4538.91533460678,1207.5438359718482,0,-37.91956324993537,32,30.36775187496096,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,b2ac538a65d54d7d793613df354993cdd6caa8d7e73c670c44b39b33e2b14c20,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,3,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 5, ""D_shenzhen"": 7}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,6880.440083177043,1859.9653335921912,475.48697461102006,105,-37.91956324993537,32,18.912901041912846,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,f9a047d3b25cefe103e211831dbb6b386f568dfe2b1cfbdbc0e5c3596a422dae,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,4,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 8}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",19,8,11193.811169313563,4557.067692415736,1229.6855801528313,0,-38.89433887103955,32,24.52201758301817,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,e9f842e83d43a1e9a8ca9bc56d66ea48b6d21f3a6b83109ab10689e2fcb0bfbf,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,4,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 7}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,6840.052320536472,1863.234224253868,465.28520683422227,103,-38.89433887103955,32,25.957784875063226,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,32b07b933d44a02baaaee027cee1d65cb9b777b40dda0cb7e96f3350ca0df689,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,5,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 8}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",19,8,11431.249527990263,4637.716039139175,1280.9163760077836,0,-37.75505127088557,32,22.211893624975346,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,3df314e008eb7210f6a234d9d17bd3a5ab9edc7c6184a7a2d05dcc2a37d39708,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,5,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 3, ""D_guangzhou"": 6, ""D_shenzhen"": 5}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,7115.375407794674,1984.661221307829,525.069000274428,103,-37.75505127088557,32,26.16370979102794,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,938574f05c8c3b27cd69bb7c5b3b888ae1af39a3b3e6d6948a2f57f7b5cc8e84,PASS,
