run_id,phase,algorithm,display_algorithm,category,instance,seed,step,eval,operator,channel,best_cost,route_count,time_seconds
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,6,14,ga_vehicle_type_initialization,flip_operator,5578.008512459493,29,0.40449708300002385
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,7,16,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,5541.0381851776565,31,0.5020283330086386
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,8,17,ga_vehicle_type_initialization,flip_operator,5528.83395736822,31,0.513148458005162
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,9,20,ga_vehicle_type_initialization,flip_operator,5519.522724351103,31,0.5807332910044352
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,10,21,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,5378.760231497867,29,0.6397344580036588
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,11,29,ga_vehicle_type_initialization,flip_operator,5365.311536941279,29,0.7947879160055891
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,12,31,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,5356.614555742464,30,0.8714128749998054
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,13,36,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,5252.286641119437,29,0.9588440000079572
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,14,38,ga_vehicle_type_initialization,flip_operator,5246.438957898272,29,0.9908725830027834
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,15,41,ga_vehicle_type_initialization,flip_operator,5240.59007763419,29,1.0693170410086168
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,16,44,ga_vehicle_type_initialization,flip_operator,5224.465384846521,29,1.127458208007738
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,17,47,ga_vehicle_type_initialization,flip_operator,5213.765795609767,29,1.1937558750069002
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,18,53,ga_vehicle_type_initialization,flip_operator,5205.136426596713,29,1.3313709159992868
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,19,59,ga_vehicle_type_initialization,flip_operator,5190.58218410333,29,1.4641284579993226
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,20,62,ga_vehicle_type_initialization,flip_operator,5177.1334895467435,29,1.5598975410102867
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,21,68,ga_vehicle_type_initialization,flip_operator,5170.509484466713,29,1.6760279580048518
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,22,71,ga_vehicle_type_initialization,flip_operator,5150.26065998118,29,1.754777207999723
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,23,77,ga_vehicle_type_initialization,flip_operator,5133.735399688552,29,1.8922407500067493
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,24,83,ga_vehicle_type_initialization,flip_operator,5116.208985478743,29,2.03310554100608
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,25,89,ga_vehicle_type_initialization,flip_operator,5102.551917842682,29,2.1960091660002945
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,26,95,ga_vehicle_type_initialization,flip_operator,5085.625992508699,29,2.3456740410038037
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,27,98,ga_vehicle_type_initialization,flip_operator,5072.904721142898,29,2.4217589580075582
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,28,131,ga_vehicle_type_initialization,flip_operator,5057.62175342098,29,3.566940541000804
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,29,140,ga_vehicle_type_initialization,flip_operator,5041.123691053323,29,3.759282750004786
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,30,261,vns_local_swap,native_vns_local_swap,5034.553172944313,24,6.284607125009643
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,31,263,vns_local_vehicle_type,flip_operator,5014.30434845878,24,6.297923291000188
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,32,266,vns_local_vehicle_type,flip_operator,4996.777934248969,24,6.3754080409999005
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,33,267,vns_local_alns_shaw,native_vns_local_alns_shaw,4922.130449401208,24,6.48899995800457
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,34,271,vns_local_vehicle_type,flip_operator,4907.576206907826,24,6.5236798750120215
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,35,274,vns_local_swap,native_vns_local_swap,4841.864714309318,22,6.549515625010827
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,36,276,vns_local_alns_shaw,native_vns_local_alns_shaw,4834.113738795368,23,6.628745333000552
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,37,278,vns_local_vehicle_type,flip_operator,4820.975102089891,23,6.645412124998984
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,38,281,vns_local_vehicle_type,flip_operator,4806.6607496804845,23,6.7251405410061125
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,39,282,vns_local_two_opt,native_vns_local_two_opt,4792.176130440954,22,6.739236041001277
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,40,404,vns_local_vehicle_type,flip_operator,4783.513607034815,26,9.408973666009842
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,41,405,vns_local_vehicle_type,flip_operator,4773.178853441819,26,9.420623208003235
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,42,409,vns_local_vehicle_type,flip_operator,4760.311119307083,26,9.534718541006441
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,43,410,vns_local_vehicle_type,flip_operator,4754.407582944862,26,9.544731916001183
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,44,412,vns_local_vehicle_type,flip_operator,4743.731990465067,26,9.566290041009779
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,45,414,vns_local_vehicle_type,flip_operator,4732.330830152202,26,9.583081666001817
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,46,758,vns_local_vehicle_type,flip_operator,4723.01078843983,24,17.370457833007094
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,47,759,vns_local_two_opt,native_vns_local_two_opt,4701.867337870857,22,17.38325754100515
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,48,844,vns_local_relocate,native_vns_local_relocate,4674.3638647014395,22,19.57564637500036
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,49,1576,vns_local_alns_shaw,native_vns_local_alns_shaw,4619.441662694511,22,32.120067958006985
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,50,1689,vns_local_alns_shaw,native_vns_local_alns_shaw,4610.4515828886315,24,34.58860662500956
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,51,1692,vns_local_vehicle_type,flip_operator,4593.230830968151,24,34.645115583000006
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,52,2656,vns_local_vehicle_type,flip_operator,4590.8920952827075,22,52.21077820799837
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,53,2659,vns_local_vehicle_type,flip_operator,4570.643270797175,22,52.238733874997706
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,54,3278,vns_local_relocate,native_vns_local_relocate,4540.1969145366675,21,64.61564750000252
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,55,3281,vns_local_vehicle_type,flip_operator,4524.679788591967,21,64.69014654100465
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,56,4168,vns_local_alns_shaw,native_vns_local_alns_shaw,4420.848066490636,21,80.13157133301138
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,57,9391,vns_local_alns_shaw,native_vns_local_alns_shaw,4401.993076444654,21,174.38205233300687
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,58,9395,vns_local_vehicle_type,flip_operator,4387.106231705648,21,174.50175104101072
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,59,9398,vns_local_vehicle_type,flip_operator,4368.082113238542,21,174.52084912500868
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,60,9401,vns_local_vehicle_type,flip_operator,4354.282115763855,21,174.63634016600554
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed1,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,1,61,9404,vns_local_vehicle_type,flip_operator,4340.170177717131,21,174.73794770801032
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,0,0,shared_warm_start,shared_warm_start,5803.553350198798,22,0.0
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,1,0,reference_flip_closure,reference_flip_closure,5803.553350198798,22,0.04191812500357628
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,2,1,ga_nn_initialization,native_ga_nn_initialization,5223.636303875378,30,0.08461029198952019
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,3,6,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,5199.631715281852,30,0.25137287499092054
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,4,8,ga_vehicle_type_initialization,flip_operator,5185.077472788469,30,0.28729137500340585
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,5,11,ga_vehicle_type_initialization,flip_operator,5177.814571208304,30,0.36691662498924416
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,6,17,ga_vehicle_type_initialization,flip_operator,5162.69385714985,30,0.5392288339935476
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,7,20,ga_vehicle_type_initialization,flip_operator,5150.580646617764,30,0.600933209003415
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,8,26,ga_vehicle_type_initialization,flip_operator,5136.31213705984,30,0.7559010839904658
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,9,32,ga_vehicle_type_initialization,flip_operator,5129.709356341733,30,0.8966172919899691
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,10,35,ga_vehicle_type_initialization,flip_operator,5122.280752351942,30,0.9681009589985479
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,11,41,ga_vehicle_type_initialization,flip_operator,5108.609283805957,30,1.1260047090036096
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,12,44,ga_vehicle_type_initialization,flip_operator,5088.926798958943,30,1.1877700420009205
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,13,47,ga_vehicle_type_initialization,flip_operator,5075.054691619459,30,1.2711971669923514
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,14,50,ga_vehicle_type_initialization,flip_operator,5053.793802576964,30,1.35348916699877
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,15,56,ga_vehicle_type_initialization,flip_operator,5037.295740209305,30,1.5117163340037223
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,16,62,ga_vehicle_type_initialization,flip_operator,5025.1942161759,30,1.645387958997162
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,17,74,ga_vehicle_type_initialization,flip_operator,5018.570211095871,30,1.8950822499900823
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,18,77,ga_vehicle_type_initialization,flip_operator,5012.722527874704,30,1.9758635420002975
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,19,98,ga_vehicle_type_initialization,flip_operator,4996.425071753787,30,2.452209666997078
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,20,110,ga_vehicle_type_initialization,flip_operator,4992.391202937928,30,2.7151977500034263
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,21,152,ga_vehicle_type_initialization,flip_operator,4980.103176878195,30,3.686598792002769
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,22,248,vns_local_alns_shaw,native_vns_local_alns_shaw,4914.765675505587,24,6.063540959003149
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,23,451,vns_local_relocate,native_vns_local_relocate,4868.622012235867,26,10.176433583998005
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,24,454,vns_local_vehicle_type,flip_operator,4851.586974283664,26,10.222125416999916
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,25,456,vns_local_vehicle_type,flip_operator,4844.962969203634,26,10.235454916997696
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,26,458,vns_local_vehicle_type,flip_operator,4830.408726710251,26,10.248394624999491
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,27,504,vns_local_alns_shaw,native_vns_local_alns_shaw,4794.183334330011,25,11.394585583999287
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,28,506,vns_local_alns_shaw,native_vns_local_alns_shaw,4709.180562443133,24,11.496510917000705
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,29,509,vns_local_alns_shaw,native_vns_local_alns_shaw,4697.688233183381,24,11.573703667003429
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,30,510,vns_local_vehicle_type,flip_operator,4677.976485045963,24,11.584074917001999
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,31,514,vns_local_alns_shaw,native_vns_local_alns_shaw,4541.517987948305,24,11.694258999996237
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,32,515,vns_local_alns_shaw,native_vns_local_alns_shaw,4420.6426322674215,23,11.794640084001003
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,33,516,vns_local_relocate,native_vns_local_relocate,4398.208844393201,22,11.813462916994467
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,34,517,vns_local_vehicle_type,flip_operator,4386.640017140691,22,11.822507333999965
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,35,518,vns_local_vehicle_type,flip_operator,4379.782984191737,22,11.831640958989738
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,36,6679,vns_local_vehicle_type,flip_operator,4369.2610632268315,22,124.36193229199853
B_G3_BASELINE_HEALTH__formal_goeke80__threeshift__e2-threeshift-150c-01__GA-VNS__seed2,B_G3_BASELINE_HEALTH,GA-VNS,GA-VNS,threeshift,e2-threeshift-150c-01,2,37,6681,vns_local_vehicle_type,flip_operator,4358.582793721572,22,124.44739970899536
