stage,category,instance,size,seed,algorithm,battery_kwh,status,gate_status,failure_reason,best_cost,actual_evals,elapsed_seconds,runtime_cap_seconds,eval_budget,checkpoint_path,checkpoint_readable,violation_count,route_count,ev_route_count,cv_route_count,ev_route_share,charging_action_count,low_carbon_charging_share,E_total,cost_carbon,seed_source,python,numpy,carbon_best_improvements,operator_counts
stageB,threeshift,e2-threeshift-100c-02,100,2,alns_e2_carbon,280.0,OK,OK,,2552.5759938101637,16000,61.120622458984144,900.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-100c-02__alns_e2_carbon__seed2.json,True,0,14,11,3,0.7857142857142857,11,0.12543244451303964,625.1653426111927,31.470823347047443,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-100c-02__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,"{""destroy"": {""carbon_related_removal"": [0, 0, 0, 8], ""random_customer_removal"": [0, 0, 0, 8], ""route_segment_removal"": [56, 18, 3877, 11693], ""shaw_related_removal"": [0, 0, 0, 8], ""vehicle_type_swap"": [5, 0, 0, 198], ""whole_route_removal"": [1, 0, 1, 54], ""worst_carbon_removal"": [0, 0, 0, 8], ""worst_customer_removal"": [0, 0, 0, 8]}, ""repair"": {""greedy_insert_repair"": [61, 18, 3866, 11855], ""low_carbon_charging_repair"": [0, 0, 11, 52], ""regret2_insert_repair"": [0, 0, 0, 16], ""regret3_insert_repair"": [1, 0, 1, 62]}, ""scan"": {""infeasible"": 57, ""rebuild_accepts"": 0, ""rebuild_attempts"": 56, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15943.0, ""seconds"": 0.04788381542311981}, ""checkpoint_model_cost"": {""count"": 63.0, ""seconds"": 0.01764425204601139}, ""destroy:carbon_related_removal"": {""count"": 8.0, ""seconds"": 0.005185250047361478}, ""destroy:random_customer_removal"": {""count"": 8.0, ""seconds"": 0.0015934570110403001}, ""destroy:route_segment_removal"": {""count"": 15644.0, ""seconds"": 2.956317999458406}, ""destroy:shaw_related_removal"": {""count"": 8.0, ""seconds"": 0.03977954198489897}, ""destroy:vehicle_type_swap"": {""count"": 203.0, ""seconds"": 0.8085309526068158}, ""destroy:whole_route_removal"": {""count"": 56.0, ""seconds"": 0.009022876940434799}, ""destroy:worst_carbon_removal"": {""count"": 8.0, ""seconds"": 0.00464153997018002}, ""destroy:worst_customer_removal"": {""count"": 8.0, ""seconds"": 0.0015360829420387745}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0010570419835858047}, ""full_candidate_score"": {""count"": 15943.0, ""seconds"": 21.473449470329797}, ""history_model_cost"": {""count"": 63.0, ""seconds"": 0.017871702963020653}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011057090014219284}, ""local_search"": {""count"": 12924.0, ""seconds"": 0.014877552108373493}, ""repair:greedy_insert_repair"": {""count"": 15800.0, ""seconds"": 48.651095307897776}, ""repair:low_carbon_charging_repair"": {""count"": 63.0, ""seconds"": 3.3778993768792134}, ""repair:regret2_insert_repair"": {""count"": 16.0, ""seconds"": 0.5446238760778215}, ""repair:regret3_insert_repair"": {""count"": 64.0, ""seconds"": 0.6860915430879686}, ""repair_full_check"": {""count"": 15576.0, ""seconds"": 16.434790166968014}, ""repair_solution_score"": {""count"": 1636.0, ""seconds"": 0.4719359118316788}, ""route_model_cost"": {""count"": 9779.0, ""seconds"": 0.25111777140409686}, ""scan_build"": {""count"": 57.0, ""seconds"": 0.062245501059805974}, ""scan_score"": {""count"": 57.0, ""seconds"": 0.039004959107842296}}}"
stageB,threeshift,e2-threeshift-100c-02,100,2,alns_e2_carbon_ablation,280.0,OK,OK,,2543.625884442625,16001,57.00275499999407,900.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-100c-02__alns_e2_carbon_ablation__seed2.json,True,0,14,11,3,0.7857142857142857,11,0.11932333648916355,614.3640814760064,30.927087861502162,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-100c-02__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,"{""destroy"": {""carbon_related_removal"": [0, 0, 0, 8], ""random_customer_removal"": [0, 0, 0, 8], ""route_segment_removal"": [58, 18, 4176, 11411], ""shaw_related_removal"": [0, 0, 0, 8], ""vehicle_type_swap"": [5, 0, 0, 184], ""whole_route_removal"": [1, 0, 1, 50], ""worst_carbon_removal"": [0, 0, 0, 8], ""worst_customer_removal"": [0, 0, 0, 8]}, ""repair"": {""greedy_insert_repair"": [63, 18, 4162, 11555], ""low_carbon_charging_repair"": [0, 0, 0, 16], ""regret2_insert_repair"": [0, 0, 0, 16], ""regret3_insert_repair"": [1, 0, 15, 98]}, ""scan"": {""infeasible"": 57, ""rebuild_accepts"": 0, ""rebuild_attempts"": 56, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15944.0, ""seconds"": 0.04575251886853948}, ""checkpoint_model_cost"": {""count"": 65.0, ""seconds"": 0.0177831660839729}, ""destroy:carbon_related_removal"": {""count"": 8.0, ""seconds"": 0.039755876030540094}, ""destroy:random_customer_removal"": {""count"": 8.0, ""seconds"": 0.001380167988827452}, ""destroy:route_segment_removal"": {""count"": 15663.0, ""seconds"": 2.930078092002077}, ""destroy:shaw_related_removal"": {""count"": 8.0, ""seconds"": 0.0394960850244388}, ""destroy:vehicle_type_swap"": {""count"": 189.0, ""seconds"": 0.7615436250925995}, ""destroy:whole_route_removal"": {""count"": 52.0, ""seconds"": 0.008309458149597049}, ""destroy:worst_carbon_removal"": {""count"": 8.0, ""seconds"": 0.0017783349903766066}, ""destroy:worst_customer_removal"": {""count"": 8.0, ""seconds"": 0.0015028329798951745}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0010371249809395522}, ""full_candidate_score"": {""count"": 15944.0, ""seconds"": 21.190636532352073}, ""history_model_cost"": {""count"": 65.0, ""seconds"": 0.017988457955652848}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011106669844593853}, ""local_search"": {""count"": 12436.0, ""seconds"": 0.014251333777792752}, ""repair:greedy_insert_repair"": {""count"": 15798.0, ""seconds"": 48.12979487024131}, ""repair:low_carbon_charging_repair"": {""count"": 16.0, ""seconds"": 0.29660408190102316}, ""repair:regret2_insert_repair"": {""count"": 16.0, ""seconds"": 0.4631084189750254}, ""repair:regret3_insert_repair"": {""count"": 114.0, ""seconds"": 0.7661803731170949}, ""repair_full_check"": {""count"": 15635.0, ""seconds"": 16.244129165483173}, ""repair_solution_score"": {""count"": 1524.0, ""seconds"": 0.4446297399990726}, ""route_model_cost"": {""count"": 9084.0, ""seconds"": 0.23179321459610946}, ""scan_build"": {""count"": 57.0, ""seconds"": 0.06129591297940351}, ""scan_score"": {""count"": 57.0, ""seconds"": 0.03841875185025856}}}"
stageB,threeshift,e2-threeshift-150c-01,150,1,GA,280.0,OK,OK,,5174.345121253789,16000,736.4847162500082,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__GA__seed1.json,True,0,22,15,7,0.6818181818181818,15,0.03267379981865132,1683.2437049902392,84.73448810920864,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-150c-01,150,1,LNS,280.0,OK,OK,,5174.345121253789,16000,1745.3830658340012,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__LNS__seed1.json,True,0,22,15,7,0.6818181818181818,15,0.03267379981865132,1683.2437049902392,84.73448810920864,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-150c-01,150,1,PSO,280.0,OK,OK,,5174.345121253789,16000,459.64523941700463,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__PSO__seed1.json,True,0,22,15,7,0.6818181818181818,15,0.032673799818651324,1683.2437049902392,84.73448810920864,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-150c-01,150,1,VNS,280.0,OK,OK,,5174.345121253789,16000,1156.2303583750036,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__VNS__seed1.json,True,0,22,15,7,0.6818181818181818,15,0.03267379981865132,1683.2437049902392,84.73448810920864,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-150c-01,150,1,alns_e2_carbon,280.0,OK,OK,,4040.5552440763445,16000,128.53279050000128,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__alns_e2_carbon__seed1.json,True,0,21,14,7,0.6666666666666666,14,0.026345294746392214,1123.9273282623526,56.57850170472683,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,"{""destroy"": {""carbon_related_removal"": [0, 0, 0, 16], ""random_customer_removal"": [0, 0, 0, 20], ""route_segment_removal"": [98, 0, 3671, 10503], ""shaw_related_removal"": [0, 0, 0, 20], ""vehicle_type_swap"": [5, 41, 41, 1480], ""whole_route_removal"": [0, 0, 0, 20], ""worst_carbon_removal"": [0, 0, 0, 16], ""worst_customer_removal"": [0, 0, 0, 20]}, ""repair"": {""greedy_insert_repair"": [5, 41, 43, 1516], ""low_carbon_charging_repair"": [0, 0, 0, 36], ""regret2_insert_repair"": [0, 0, 0, 37], ""regret3_insert_repair"": [98, 0, 3669, 10506]}, ""scan"": {""infeasible"": 49, ""rebuild_accepts"": 0, ""rebuild_attempts"": 48, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15951.0, ""seconds"": 0.0587516273080837}, ""checkpoint_model_cost"": {""count"": 104.0, ""seconds"": 0.05030216701561585}, ""destroy:carbon_related_removal"": {""count"": 16.0, ""seconds"": 0.017846124042989686}, ""destroy:random_customer_removal"": {""count"": 20.0, ""seconds"": 0.006018419895553961}, ""destroy:route_segment_removal"": {""count"": 14272.0, ""seconds"": 4.639819110539975}, ""destroy:shaw_related_removal"": {""count"": 20.0, ""seconds"": 0.2937337479379494}, ""destroy:vehicle_type_swap"": {""count"": 1567.0, ""seconds"": 10.308234252821421}, ""destroy:whole_route_removal"": {""count"": 20.0, ""seconds"": 0.006148042040877044}, ""destroy:worst_carbon_removal"": {""count"": 16.0, ""seconds"": 0.016827666986500844}, ""destroy:worst_customer_removal"": {""count"": 20.0, ""seconds"": 0.0065350418735761195}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0014950420008972287}, ""full_candidate_score"": {""count"": 15951.0, ""seconds"": 31.633667128393427}, ""history_model_cost"": {""count"": 104.0, ""seconds"": 0.05087183820432983}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0018016669782809913}, ""local_search"": {""count"": 13105.0, ""seconds"": 0.01586826561833732}, ""repair:greedy_insert_repair"": {""count"": 1605.0, ""seconds"": 8.500548150739633}, ""repair:low_carbon_charging_repair"": {""count"": 36.0, ""seconds"": 31.81603391590761}, ""repair:regret2_insert_repair"": {""count"": 37.0, ""seconds"": 2.4865629150590394}, ""repair:regret3_insert_repair"": {""count"": 14273.0, ""seconds"": 65.26393820307567}, ""repair_full_check"": {""count"": 15587.0, ""seconds"": 23.648341097607045}, ""repair_solution_score"": {""count"": 12589.0, ""seconds"": 6.252823140734108}, ""route_model_cost"": {""count"": 21378.0, ""seconds"": 0.5930725608195644}, ""scan_build"": {""count"": 49.0, ""seconds"": 0.08839908376103267}, ""scan_score"": {""count"": 49.0, ""seconds"": 0.0469558730837889}}}"
stageB,threeshift,e2-threeshift-150c-01,150,1,alns_e2_carbon_ablation,280.0,OK,OK,,4040.5552440763445,16000,99.41864891699515,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__alns_e2_carbon_ablation__seed1.json,True,0,21,14,7,0.6666666666666666,14,0.026345294746392214,1123.9273282623526,56.57850170472683,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,"{""destroy"": {""carbon_related_removal"": [0, 0, 0, 16], ""random_customer_removal"": [0, 0, 0, 20], ""route_segment_removal"": [98, 0, 3671, 10503], ""shaw_related_removal"": [0, 0, 0, 20], ""vehicle_type_swap"": [5, 41, 41, 1480], ""whole_route_removal"": [0, 0, 0, 20], ""worst_carbon_removal"": [0, 0, 0, 16], ""worst_customer_removal"": [0, 0, 0, 20]}, ""repair"": {""greedy_insert_repair"": [5, 41, 43, 1516], ""low_carbon_charging_repair"": [0, 0, 0, 36], ""regret2_insert_repair"": [0, 0, 0, 37], ""regret3_insert_repair"": [98, 0, 3669, 10506]}, ""scan"": {""infeasible"": 49, ""rebuild_accepts"": 0, ""rebuild_attempts"": 48, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15951.0, ""seconds"": 0.05547469248995185}, ""checkpoint_model_cost"": {""count"": 104.0, ""seconds"": 0.04948883203906007}, ""destroy:carbon_related_removal"": {""count"": 16.0, ""seconds"": 0.23667895793914795}, ""destroy:random_customer_removal"": {""count"": 20.0, ""seconds"": 0.005778418009867892}, ""destroy:route_segment_removal"": {""count"": 14272.0, ""seconds"": 4.623388221167261}, ""destroy:shaw_related_removal"": {""count"": 20.0, ""seconds"": 0.2855614158906974}, ""destroy:vehicle_type_swap"": {""count"": 1567.0, ""seconds"": 10.378001250006491}, ""destroy:whole_route_removal"": {""count"": 20.0, ""seconds"": 0.0061422478465829045}, ""destroy:worst_carbon_removal"": {""count"": 16.0, ""seconds"": 0.005194293102249503}, ""destroy:worst_customer_removal"": {""count"": 20.0, ""seconds"": 0.006450211047194898}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0015197079919744283}, ""full_candidate_score"": {""count"": 15951.0, ""seconds"": 31.979568027920322}, ""history_model_cost"": {""count"": 104.0, ""seconds"": 0.049856456025736406}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0018168330134358257}, ""local_search"": {""count"": 13101.0, ""seconds"": 0.015513433230808005}, ""repair:greedy_insert_repair"": {""count"": 1605.0, ""seconds"": 8.631083422456868}, ""repair:low_carbon_charging_repair"": {""count"": 36.0, ""seconds"": 2.493177960102912}, ""repair:regret2_insert_repair"": {""count"": 37.0, ""seconds"": 2.613843707862543}, ""repair:regret3_insert_repair"": {""count"": 14273.0, ""seconds"": 65.7424911702401}, ""repair_full_check"": {""count"": 15594.0, ""seconds"": 24.026057151757414}, ""repair_solution_score"": {""count"": 12589.0, ""seconds"": 6.264514689304633}, ""route_model_cost"": {""count"": 18465.0, ""seconds"": 0.5163206713041291}, ""scan_build"": {""count"": 49.0, ""seconds"": 0.0902510349988006}, ""scan_score"": {""count"": 49.0, ""seconds"": 0.047332459973404184}}}"
stageB,threeshift,e2-threeshift-150c-01,150,2,GA,280.0,OK,OK,,5174.345121253789,16000,743.4994510840042,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__GA__seed2.json,True,0,22,15,7,0.6818181818181818,15,0.03267379981865132,1683.2437049902392,84.73448810920864,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-150c-01,150,2,LNS,280.0,OK,OK,,5174.345121253789,16000,1771.8292769159889,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__LNS__seed2.json,True,0,22,15,7,0.6818181818181818,15,0.032673799818651324,1683.2437049902392,84.73448810920864,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-150c-01,150,2,PSO,280.0,OK,OK,,5174.345121253789,16000,462.46080491601606,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__PSO__seed2.json,True,0,22,15,7,0.6818181818181818,15,0.032673799818651324,1683.2437049902392,84.73448810920864,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-150c-01,150,2,VNS,280.0,OK,OK,,5174.345121253789,16000,1229.8478082500224,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__VNS__seed2.json,True,0,22,15,7,0.6818181818181818,15,0.03267379981865132,1683.2437049902392,84.73448810920864,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-150c-01,150,2,alns_e2_carbon,280.0,OK,OK,,3960.3606663519395,16000,245.75668620801298,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__alns_e2_carbon__seed2.json,True,0,22,19,3,0.8636363636363636,19,0.17524451715939435,721.8535401515453,36.338107211228795,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,70,"{""destroy"": {""carbon_related_removal"": [1, 0, 0, 38], ""random_customer_removal"": [0, 0, 0, 4], ""route_segment_removal"": [69, 0, 4615, 10268], ""shaw_related_removal"": [0, 0, 0, 4], ""vehicle_type_swap"": [12, 39, 39, 844], ""whole_route_removal"": [0, 0, 0, 4], ""worst_carbon_removal"": [0, 0, 0, 4], ""worst_customer_removal"": [0, 0, 0, 4]}, ""repair"": {""greedy_insert_repair"": [13, 39, 39, 882], ""low_carbon_charging_repair"": [69, 0, 4615, 10272], ""regret2_insert_repair"": [0, 0, 0, 8], ""regret3_insert_repair"": [0, 0, 0, 8]}, ""scan"": {""infeasible"": 55, ""rebuild_accepts"": 0, ""rebuild_attempts"": 54, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15945.0, ""seconds"": 0.06539690142381005}, ""checkpoint_model_cost"": {""count"": 83.0, ""seconds"": 0.041410667123273015}, ""destroy:carbon_related_removal"": {""count"": 39.0, ""seconds"": 0.04326833106460981}, ""destroy:random_customer_removal"": {""count"": 4.0, ""seconds"": 0.0012961250322405249}, ""destroy:route_segment_removal"": {""count"": 14952.0, ""seconds"": 5.266488919965923}, ""destroy:shaw_related_removal"": {""count"": 4.0, ""seconds"": 0.05801125196740031}, ""destroy:vehicle_type_swap"": {""count"": 934.0, ""seconds"": 6.2033837119233795}, ""destroy:whole_route_removal"": {""count"": 4.0, ""seconds"": 0.0011989159684162587}, ""destroy:worst_carbon_removal"": {""count"": 4.0, ""seconds"": 0.004642375017283484}, ""destroy:worst_customer_removal"": {""count"": 4.0, ""seconds"": 0.0012409589835442603}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0018525839841458946}, ""full_candidate_score"": {""count"": 15945.0, ""seconds"": 37.15569919481641}, ""history_model_cost"": {""count"": 83.0, ""seconds"": 0.041758502076845616}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0018111249955836684}, ""local_search"": {""count"": 14170.0, ""seconds"": 0.01717740108142607}, ""repair:greedy_insert_repair"": {""count"": 973.0, ""seconds"": 8.861815557058435}, ""repair:low_carbon_charging_repair"": {""count"": 14956.0, ""seconds"": 219.64075212058378}, ""repair:regret2_insert_repair"": {""count"": 8.0, ""seconds"": 0.3434468339837622}, ""repair:regret3_insert_repair"": {""count"": 8.0, ""seconds"": 0.3664692100137472}, ""repair_full_check"": {""count"": 1029.0, ""seconds"": 1.7045641365111805}, ""repair_solution_score"": {""count"": 7537.0, ""seconds"": 3.692280421149917}, ""route_model_cost"": {""count"": 15646.0, ""seconds"": 0.4265289824688807}, ""scan_build"": {""count"": 55.0, ""seconds"": 0.1011288350855466}, ""scan_score"": {""count"": 55.0, ""seconds"": 0.05322279495885596}}}"
stageB,threeshift,e2-threeshift-150c-01,150,2,alns_e2_carbon_ablation,280.0,OK,OK,,4192.367379311033,16000,106.3398398749996,1800.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-150c-01__alns_e2_carbon_ablation__seed2.json,True,0,23,20,3,0.8695652173913043,20,0.013669858155604427,816.5533825823036,41.10529727919317,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-150c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,52,"{""destroy"": {""carbon_related_removal"": [1, 0, 0, 43], ""random_customer_removal"": [0, 0, 0, 4], ""route_segment_removal"": [51, 0, 4218, 10569], ""shaw_related_removal"": [0, 0, 0, 4], ""vehicle_type_swap"": [12, 39, 39, 951], ""whole_route_removal"": [0, 0, 0, 4], ""worst_carbon_removal"": [0, 0, 0, 4], ""worst_customer_removal"": [0, 0, 0, 4]}, ""repair"": {""greedy_insert_repair"": [13, 39, 39, 994], ""low_carbon_charging_repair"": [51, 0, 4218, 10573], ""regret2_insert_repair"": [0, 0, 0, 8], ""regret3_insert_repair"": [0, 0, 0, 8]}, ""scan"": {""infeasible"": 57, ""rebuild_accepts"": 0, ""rebuild_attempts"": 56, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15943.0, ""seconds"": 0.05785340876900591}, ""checkpoint_model_cost"": {""count"": 65.0, ""seconds"": 0.033187372027896345}, ""destroy:carbon_related_removal"": {""count"": 44.0, ""seconds"": 0.6784732949745376}, ""destroy:random_customer_removal"": {""count"": 4.0, ""seconds"": 0.0011160410067532212}, ""destroy:route_segment_removal"": {""count"": 14838.0, ""seconds"": 5.477090854314156}, ""destroy:shaw_related_removal"": {""count"": 4.0, ""seconds"": 0.05715799902100116}, ""destroy:vehicle_type_swap"": {""count"": 1041.0, ""seconds"": 7.0874385710048955}, ""destroy:whole_route_removal"": {""count"": 4.0, ""seconds"": 0.0011486260336823761}, ""destroy:worst_carbon_removal"": {""count"": 4.0, ""seconds"": 0.001308124017668888}, ""destroy:worst_customer_removal"": {""count"": 4.0, ""seconds"": 0.0012246659898664802}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0019248330208938569}, ""full_candidate_score"": {""count"": 15943.0, ""seconds"": 38.80753517974517}, ""history_model_cost"": {""count"": 65.0, ""seconds"": 0.03330879012355581}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.007757042010780424}, ""local_search"": {""count"": 14557.0, ""seconds"": 0.01749472491792403}, ""repair:greedy_insert_repair"": {""count"": 1085.0, ""seconds"": 10.190350440330803}, ""repair:low_carbon_charging_repair"": {""count"": 14842.0, ""seconds"": 77.55630496679805}, ""repair:regret2_insert_repair"": {""count"": 8.0, ""seconds"": 0.36206279101315886}, ""repair:regret3_insert_repair"": {""count"": 8.0, ""seconds"": 0.39360983297228813}, ""repair_full_check"": {""count"": 15879.0, ""seconds"": 30.568192004895536}, ""repair_solution_score"": {""count"": 8392.0, ""seconds"": 4.225738652428845}, ""route_model_cost"": {""count"": 16342.0, ""seconds"": 0.455535020417301}, ""scan_build"": {""count"": 57.0, ""seconds"": 0.10245345791918226}, ""scan_score"": {""count"": 57.0, ""seconds"": 0.05418183302390389}}}"
stageB,threeshift,e2-threeshift-200c-01,200,1,GA,280.0,OK,OK,,6011.260481637215,16000,1330.3575344580167,2700.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-200c-01__GA__seed1.json,True,0,27,17,10,0.6296296296296297,17,0.06614463222411467,2009.045376586128,101.1353442573457,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-200c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-200c-01,200,1,LNS,280.0,OK,OK,,6011.260481637215,13766,2700.177962124988,2700.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-200c-01__LNS__seed1.json,True,0,27,17,10,0.6296296296296297,17,0.06614463222411465,2009.045376586128,101.1353442573457,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-200c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-200c-01,200,1,PSO,280.0,OK,OK,,6011.260481637215,16000,839.5826170829823,2700.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-200c-01__PSO__seed1.json,True,0,27,17,10,0.6296296296296297,17,0.06614463222411467,2009.045376586128,101.1353442573457,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-200c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
stageB,threeshift,e2-threeshift-200c-01,200,1,VNS,280.0,OK,OK,,6011.260481637215,16000,2253.3350071669847,2700.0,16000,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_data/checkpoints/wc280_ev_seeded/e2-threeshift-200c-01__VNS__seed1.json,True,0,27,17,10,0.6296296296296297,17,0.06614463222411467,2009.0453765861278,101.13534425734568,baselines/e2_alns/threeshift_280_stageB_anchor_warmstart_probe_stageA_data/ev_maximal_solutions/e2-threeshift-200c-01__B280.json,/opt/anaconda3/bin/python3.13,2.3.5,0,{}
