complete_candidate_evaluations,complete_labels,error,generated_routes,improvement_pct,instance_id,label_extensions,lane,lp_primal_residual,lp_stationarity_residual,mip_dual_bound,mip_gap,mip_status,output_objective,peak_rss_bytes,positive_resource_prices,runner_file,runner_module,selected_changed_adjacency_routes,selected_generated_routes,selected_negative_routes,selected_resource_rank_changed_routes,start_objective,start_seed,status,strict_improvement,task_id,violation_count,wall_seconds,witness_path,worker_file,worker_module
1,8,,0,0.0,cn-cy-25c-02-V2-LOCATIONS,116,LOCAL,0.0,0.0,1441.525214176464,0.0,OPTIMAL,1441.5252141764643,105054208,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/algorithm_prototypes/resource_slot_pricing_20260725/run_g0.py,rsp_final_isolated_20260725._frozen_g0_runner,0,0,0,0,1441.5252141764643,1,OK,False,cn-cy-25c-02-V2-LOCATIONS__LOCAL,0,0.43972725002095103,rsp_final_isolated_20260725/g0_gate_v4/witnesses/cn-cy-25c-02-V2-LOCATIONS__LOCAL.json,/Volumes/移动硬盘（512G）/ReSETP/rsp_final_isolated_20260725/workers.py,rsp_final_isolated_20260725.workers
1,8,,0,0.0,cn-cy-25c-02-V2-LOCATIONS,116,RESOURCE-SLOT,0.0,0.0,1441.525214176464,0.0,OPTIMAL,1441.5252141764643,106070016,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/algorithm_prototypes/resource_slot_pricing_20260725/run_g0.py,rsp_final_isolated_20260725._frozen_g0_runner,0,0,0,0,1441.5252141764643,1,OK,False,cn-cy-25c-02-V2-LOCATIONS__RESOURCE-SLOT,0,0.4376820000470616,rsp_final_isolated_20260725/g0_gate_v4/witnesses/cn-cy-25c-02-V2-LOCATIONS__RESOURCE-SLOT.json,/Volumes/移动硬盘（512G）/ReSETP/rsp_final_isolated_20260725/workers.py,rsp_final_isolated_20260725.workers
1,60,,0,0.0,cn-jjj-150c-02-V2-LOCATIONS,613,LOCAL,2.220446049250313e-16,1.1368683772161603e-13,7318.567088974849,0.0,OPTIMAL,7318.567088974847,112132096,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/algorithm_prototypes/resource_slot_pricing_20260725/run_g0.py,rsp_final_isolated_20260725._frozen_g0_runner,0,0,0,0,7318.567088974847,3,OK,False,cn-jjj-150c-02-V2-LOCATIONS__LOCAL,0,1.0648011249722913,rsp_final_isolated_20260725/g0_gate_v4/witnesses/cn-jjj-150c-02-V2-LOCATIONS__LOCAL.json,/Volumes/移动硬盘（512G）/ReSETP/rsp_final_isolated_20260725/workers.py,rsp_final_isolated_20260725.workers
1,60,,0,0.0,cn-jjj-150c-02-V2-LOCATIONS,613,RESOURCE-SLOT,2.220446049250313e-16,1.1368683772161603e-13,7318.567088974849,0.0,OPTIMAL,7318.567088974847,112672768,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/algorithm_prototypes/resource_slot_pricing_20260725/run_g0.py,rsp_final_isolated_20260725._frozen_g0_runner,0,0,0,0,7318.567088974847,3,OK,False,cn-jjj-150c-02-V2-LOCATIONS__RESOURCE-SLOT,0,1.063622415997088,rsp_final_isolated_20260725/g0_gate_v4/witnesses/cn-jjj-150c-02-V2-LOCATIONS__RESOURCE-SLOT.json,/Volumes/移动硬盘（512G）/ReSETP/rsp_final_isolated_20260725/workers.py,rsp_final_isolated_20260725.workers
1,28,,0,0.0,cn-jjj-75c-01-V2-LOCATIONS,300,LOCAL,0.0,0.0,3823.1065699372507,0.0,OPTIMAL,3823.106569937251,107282432,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/algorithm_prototypes/resource_slot_pricing_20260725/run_g0.py,rsp_final_isolated_20260725._frozen_g0_runner,0,0,0,0,3823.106569937251,1,OK,False,cn-jjj-75c-01-V2-LOCATIONS__LOCAL,0,0.8350092910113744,rsp_final_isolated_20260725/g0_gate_v4/witnesses/cn-jjj-75c-01-V2-LOCATIONS__LOCAL.json,/Volumes/移动硬盘（512G）/ReSETP/rsp_final_isolated_20260725/workers.py,rsp_final_isolated_20260725.workers
1,28,,0,0.0,cn-jjj-75c-01-V2-LOCATIONS,300,RESOURCE-SLOT,0.0,0.0,3823.1065699372507,0.0,OPTIMAL,3823.106569937251,107757568,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/algorithm_prototypes/resource_slot_pricing_20260725/run_g0.py,rsp_final_isolated_20260725._frozen_g0_runner,0,0,0,0,3823.106569937251,1,OK,False,cn-jjj-75c-01-V2-LOCATIONS__RESOURCE-SLOT,0,0.8385190839762799,rsp_final_isolated_20260725/g0_gate_v4/witnesses/cn-jjj-75c-01-V2-LOCATIONS__RESOURCE-SLOT.json,/Volumes/移动硬盘（512G）/ReSETP/rsp_final_isolated_20260725/workers.py,rsp_final_isolated_20260725.workers
