instance_id,arm,seed,iterations,runtime_seconds,initial_total_cost_cny,total_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,caps_by_depot_json,individual_fingerprint
cn-jjj-50c-01-V2-LOCATIONS,BOTH_TYPES_AVAILABLE,11,22,29.99092429096345,2409.588573273671,1973.0107257331936,137.29390889847133,26.39725539720163,110.89665350126971,1,7,177.51569863475652,50,50,13264.0,13264.0,"{""D_beijing"": {""num_cv"": 6, ""num_ev"": 6, ""total_fleet_cap"": 6}, ""D_tianjin"": {""num_cv"": 3, ""num_ev"": 3, ""total_fleet_cap"": 3}}",867be0d6125ddb84fec2d4c22ac96c8963b81a96339f2ea2503787ccd3eeee3e
