task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,protected_stage_1_cost,improvement_over_protected_stage_1,best_current_single_view_cost,route_fusion_incremental_improvement,selected_source,base_source,stage_1_iterations_per_view,stage_2_iterations_per_view,total_iterations_per_view,complete_candidate_attempts,historical_population_snapshot_count,historical_population_candidate_references,historical_quality_selected_count,historical_diversity_selected_count,base_route_pool_size,expanded_route_pool_size,base_mip_status,base_mip_incumbent_available,base_mip_objective,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_incumbent_available,expanded_mip_objective,expanded_mip_dual_bound,expanded_mip_gap,mip_time_limit_seconds_per_stage,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,warm_route_types_preserved,history_archive_ledger_complete,all_independently_feasible,witness_sha256,trajectory_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,5285.201519052848,127.51951116701821,5175.207397764388,150.85505212499993,5176.793270565394,158.2061325419927,5175.207397764388,440.3854950419918,430.7372877216446,394.75122443607387,394.98374075960464,394.75122443607387,5175.458124198396,0.2507264340083566,5175.207397764388,0.0,two_stage_best_parent,stage_1_base_pool_mip,5000,20000,25000,280,120,5162,72,72,173,346,OPTIMAL,True,5175.458124198396,5175.458124198396,0.0,OPTIMAL,True,5175.207397764392,5175.207397764392,0.0,30.0,8,7,13,12,16,15,18,17,False,True,True,True,True,True,True,a4128c0fd29bae679961b7ea536848d8d6a4aaa81a03ab55f70e5a56dc34aa16,09a18d4ded0092f5887156b1ac2fb91019f8e63f72b101be07ef215202f12630,e0d6b30dcf6a55005e4a7a851c96e76c84a17507c4584049106a0d8d5a9b8176,42bda529b1ac47cf5b53cf47eb9e57015369ad724df6874e9158ecbf7c03c9ae,PASS
