pair_id,instance,condition,seed,original_observed_fixed_cost,original_observed_shared_cost,original_observed_saving_pct,fixed_solution_legal_under_open_rule,fallback_used,fallback_preview_cost,fallback_preview_saving_pct,claim_boundary
L-main-threeshift-15c-01__geographic__seed1,L-main-threeshift-15c-01,geographic,1,960.3843259112914,968.6016333086101,-0.8556269792847173,True,True,960.3843259112914,0.0,preview only; original observed result remains unchanged
L-main-threeshift-15c-01__geographic__seed2,L-main-threeshift-15c-01,geographic,2,948.9432137786561,948.5218848516135,0.04439980400563628,True,False,948.5218848516135,0.04439980400563628,preview only; original observed result remains unchanged
L-main-threeshift-15c-01__geographic__seed3,L-main-threeshift-15c-01,geographic,3,966.675238855624,1004.405401167174,-3.9030856274146375,True,True,966.675238855624,0.0,preview only; original observed result remains unchanged
L-main-threeshift-15c-01__mixed__seed1,L-main-threeshift-15c-01,mixed,1,1287.6923987176747,948.5203332446264,26.339525325365493,True,False,948.5203332446264,26.339525325365493,preview only; original observed result remains unchanged
L-main-threeshift-15c-01__mixed__seed2,L-main-threeshift-15c-01,mixed,2,1287.6923987176747,987.3415663532088,23.324734436855017,True,False,987.3415663532088,23.324734436855017,preview only; original observed result remains unchanged
L-main-threeshift-15c-01__mixed__seed3,L-main-threeshift-15c-01,mixed,3,1299.6324297535016,948.6776565186062,27.00415634453352,True,False,948.6776565186062,27.00415634453352,preview only; original observed result remains unchanged
L-main-threeshift-200c-01__geographic__seed1,L-main-threeshift-200c-01,geographic,1,13033.366039041317,13020.005646358464,0.10250914953843727,True,False,13020.005646358464,0.10250914953843727,preview only; original observed result remains unchanged
L-main-threeshift-200c-01__geographic__seed2,L-main-threeshift-200c-01,geographic,2,13033.366039041317,13020.005646358464,0.10250914953843727,True,False,13020.005646358464,0.10250914953843727,preview only; original observed result remains unchanged
L-main-threeshift-200c-01__geographic__seed3,L-main-threeshift-200c-01,geographic,3,13033.366039041317,12796.567291647656,1.8168656253828266,True,False,12796.567291647656,1.8168656253828266,preview only; original observed result remains unchanged
L-main-threeshift-200c-01__mixed__seed1,L-main-threeshift-200c-01,mixed,1,17507.576843483952,15922.89511418694,9.051405248504196,True,False,15922.89511418694,9.051405248504196,preview only; original observed result remains unchanged
L-main-threeshift-200c-01__mixed__seed2,L-main-threeshift-200c-01,mixed,2,17507.576843483952,14890.664799205073,14.947311485043418,True,False,14890.664799205073,14.947311485043418,preview only; original observed result remains unchanged
L-main-threeshift-200c-01__mixed__seed3,L-main-threeshift-200c-01,mixed,3,17507.576843483952,16922.13160243679,3.3439535709652137,True,False,16922.13160243679,3.3439535709652137,preview only; original observed result remains unchanged
L-main-threeshift-20c-01__geographic__seed1,L-main-threeshift-20c-01,geographic,1,1293.5636210804867,1175.4686462356642,9.129429192371704,True,False,1175.4686462356642,9.129429192371704,preview only; original observed result remains unchanged
L-main-threeshift-20c-01__geographic__seed2,L-main-threeshift-20c-01,geographic,2,1296.6595865227787,1219.1100386486135,5.980717582332308,True,False,1219.1100386486135,5.980717582332308,preview only; original observed result remains unchanged
L-main-threeshift-20c-01__geographic__seed3,L-main-threeshift-20c-01,geographic,3,1312.6735312064106,1167.7639064811483,11.039273763072176,True,False,1167.7639064811483,11.039273763072176,preview only; original observed result remains unchanged
L-main-threeshift-20c-01__mixed__seed1,L-main-threeshift-20c-01,mixed,1,1529.991310607535,1156.9670298291576,24.380810413247087,True,False,1156.9670298291576,24.380810413247087,preview only; original observed result remains unchanged
L-main-threeshift-20c-01__mixed__seed2,L-main-threeshift-20c-01,mixed,2,1851.9278725529193,1181.8201259799582,36.18433290542813,True,False,1181.8201259799582,36.18433290542813,preview only; original observed result remains unchanged
L-main-threeshift-20c-01__mixed__seed3,L-main-threeshift-20c-01,mixed,3,1661.1419057543517,1299.7211326095087,21.75736894559384,True,False,1299.7211326095087,21.75736894559384,preview only; original observed result remains unchanged
L-main-threeshift-25c-01__geographic__seed1,L-main-threeshift-25c-01,geographic,1,1313.7194438165589,1221.4090128703413,7.026647232840025,True,False,1221.4090128703413,7.026647232840025,preview only; original observed result remains unchanged
L-main-threeshift-25c-01__geographic__seed2,L-main-threeshift-25c-01,geographic,2,1290.4222971827946,1177.5752605164869,8.744969527624523,True,False,1177.5752605164869,8.744969527624523,preview only; original observed result remains unchanged
L-main-threeshift-25c-01__geographic__seed3,L-main-threeshift-25c-01,geographic,3,1328.6569216743083,1289.146897866698,2.9736814043629565,True,False,1289.146897866698,2.9736814043629565,preview only; original observed result remains unchanged
L-main-threeshift-25c-01__mixed__seed1,L-main-threeshift-25c-01,mixed,1,1750.1521371733222,1210.6216586623718,30.827633041225106,True,False,1210.6216586623718,30.827633041225106,preview only; original observed result remains unchanged
L-main-threeshift-25c-01__mixed__seed2,L-main-threeshift-25c-01,mixed,2,1875.223665977626,1374.6877573846348,26.692064401397296,True,False,1374.6877573846348,26.692064401397296,preview only; original observed result remains unchanged
L-main-threeshift-25c-01__mixed__seed3,L-main-threeshift-25c-01,mixed,3,1682.2030991883623,1203.7141917401723,28.44418178037205,True,False,1203.7141917401723,28.44418178037205,preview only; original observed result remains unchanged
L-main-threeshift-50c-01__geographic__seed1,L-main-threeshift-50c-01,geographic,1,3066.4617281717306,2646.795585681918,13.68568009945533,True,False,2646.795585681918,13.68568009945533,preview only; original observed result remains unchanged
L-main-threeshift-50c-01__geographic__seed2,L-main-threeshift-50c-01,geographic,2,2911.6312604517466,2829.8636344383,2.80830979953005,True,False,2829.8636344383,2.80830979953005,preview only; original observed result remains unchanged
L-main-threeshift-50c-01__geographic__seed3,L-main-threeshift-50c-01,geographic,3,3062.310340848378,2830.2211351214623,7.57889240130437,True,False,2830.2211351214623,7.57889240130437,preview only; original observed result remains unchanged
L-main-threeshift-50c-01__mixed__seed1,L-main-threeshift-50c-01,mixed,1,4223.5655139928,3789.601874695077,10.274817280801932,True,False,3789.601874695077,10.274817280801932,preview only; original observed result remains unchanged
L-main-threeshift-50c-01__mixed__seed2,L-main-threeshift-50c-01,mixed,2,4635.6962410624465,3166.2565812017265,31.698359500879242,True,False,3166.2565812017265,31.698359500879242,preview only; original observed result remains unchanged
L-main-threeshift-50c-01__mixed__seed3,L-main-threeshift-50c-01,mixed,3,4562.365323237078,2574.637268879581,43.56792833387505,True,False,2574.637268879581,43.56792833387505,preview only; original observed result remains unchanged
L-main-threeshift-75c-01__geographic__seed1,L-main-threeshift-75c-01,geographic,1,5265.486632625766,4315.947503937985,18.033264443295526,True,False,4315.947503937985,18.033264443295526,preview only; original observed result remains unchanged
L-main-threeshift-75c-01__geographic__seed2,L-main-threeshift-75c-01,geographic,2,4338.0186024868235,4073.1873696157336,6.104889285612378,True,False,4073.1873696157336,6.104889285612378,preview only; original observed result remains unchanged
L-main-threeshift-75c-01__geographic__seed3,L-main-threeshift-75c-01,geographic,3,4619.987025131212,4670.339810252558,-1.0898901847005873,True,True,4619.987025131212,0.0,preview only; original observed result remains unchanged
L-main-threeshift-75c-01__mixed__seed1,L-main-threeshift-75c-01,mixed,1,6906.179744658802,6705.651927756096,2.903599737000663,True,False,6705.651927756096,2.903599737000663,preview only; original observed result remains unchanged
L-main-threeshift-75c-01__mixed__seed2,L-main-threeshift-75c-01,mixed,2,6906.179744658802,6294.989776151229,8.849899526294012,True,False,6294.989776151229,8.849899526294012,preview only; original observed result remains unchanged
L-main-threeshift-75c-01__mixed__seed3,L-main-threeshift-75c-01,mixed,3,6906.179744658802,5066.368945690986,26.64006537609616,True,False,5066.368945690986,26.64006537609616,preview only; original observed result remains unchanged
