experiment,source_solution,instance_id,seed,arm_or_mode_or_coalition,expected_objective,current_objective,objective_abs_delta,current_legal,current_violation_count,saved_violation_count,current_cost_time,current_route_time_hours,compared_metric_count,mismatch_metrics,status,halt_reason,saved_total_cost,current_total_cost,delta_total_cost,saved_cost_fix,current_cost_fix,delta_cost_fix,saved_cost_km,current_cost_km,delta_cost_km,saved_cost_fuel,current_cost_fuel,delta_cost_fuel,saved_cost_elec,current_cost_elec,delta_cost_elec,saved_cost_occ,current_cost_occ,delta_cost_occ,saved_cost_transship,current_cost_transship,delta_cost_transship,saved_E_cv_direct,current_E_cv_direct,delta_E_cv_direct,saved_E_ev_indirect,current_E_ev_indirect,delta_E_ev_indirect,saved_E_total,current_E_total,delta_E_total,saved_distance_total,current_distance_total,delta_distance_total,saved_electricity_kwh,current_electricity_kwh,delta_electricity_kwh,saved_n_veh_cv,current_n_veh_cv,delta_n_veh_cv,saved_n_veh_ev,current_n_veh_ev,delta_n_veh_ev,root_cause_code,locked_china81_sha256,locked_china81_commit,locked_battery_kwh,current_battery_kwh,locked_charging_curve_sha256,old_curve_action_count,old_curve_max_duration_abs_error_seconds,current_curve_max_duration_abs_error_seconds,root_cause_not_e5
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,1,E,5175.207397764388,5175.207397764388,0.0,True,0,0,0.0,20.768222222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,1,F,5285.201519052848,5285.201519052848,0.0,True,0,0,0.0,20.0125,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,1,M,5176.793270565394,5176.793270565394,0.0,True,0,0,0.0,20.74872222222222,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,1,MV,5175.207397764388,5175.207397764388,0.0,True,0,0,0.0,20.768222222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-01-V2-LOCATIONS__seed1__O/solution_witness.json,cn-cy-100c-01-V2-LOCATIONS,1,O,5290.955057050444,5290.955057050444,0.0,True,0,0,0.0,20.023083333333336,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed2/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,2,E,5176.750571430537,5176.750571430537,0.0,True,0,0,0.0,20.592333333333332,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed2/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,2,F,5285.201519052848,5285.201519052848,0.0,True,0,0,0.0,20.0125,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed2/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,2,M,5180.764540254748,5180.764540254748,0.0,True,0,0,0.0,20.684638888888887,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed2/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,2,MV,5174.707566129893,5174.707566129893,0.0,True,0,0,0.0,20.685888888888886,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-01-V2-LOCATIONS__seed2__O/solution_witness.json,cn-cy-100c-01-V2-LOCATIONS,2,O,5337.55335748022,5337.55335748022,0.0,True,0,0,0.0,20.03736111111111,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed3/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,3,E,5175.070810721165,5175.070810721165,0.0,True,0,0,0.0,20.71602777777778,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed3/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,3,F,5285.201519052848,5285.201519052848,0.0,True,0,0,0.0,20.0125,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed3/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,3,M,5173.898398604519,5173.898398604519,0.0,True,0,0,0.0,20.687277777777776,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed3/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,3,MV,5173.897533382516,5173.897533382516,0.0,True,0,0,0.0,20.687277777777776,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-01-V2-LOCATIONS__seed3__O/solution_witness.json,cn-cy-100c-01-V2-LOCATIONS,3,O,5294.0210067300295,5294.0210067300295,0.0,True,0,0,0.0,20.024888888888892,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed4/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,4,E,5176.15253750226,5176.15253750226,0.0,True,0,0,0.0,20.590500000000002,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed4/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,4,F,5285.201519052848,5285.201519052848,0.0,True,0,0,0.0,20.0125,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed4/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,4,M,5177.534147483097,5177.534147483097,0.0,True,0,0,0.0,20.747305555555556,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed4/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,4,MV,5174.298709932326,5174.298709932326,0.0,True,0,0,0.0,20.61347222222222,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-01-V2-LOCATIONS__seed4__O/solution_witness.json,cn-cy-100c-01-V2-LOCATIONS,4,O,5290.955057050444,5290.955057050444,0.0,True,0,0,0.0,20.023083333333336,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed5/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,5,E,5176.15253750226,5176.15253750226,0.0,True,0,0,0.0,20.590500000000002,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed5/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,5,F,5285.201519052848,5285.201519052848,0.0,True,0,0,0.0,20.0125,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed5/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,5,M,5177.781058117841,5177.781058117841,0.0,True,0,0,0.0,20.738611111111112,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed5/solution_witnesses.json,cn-cy-100c-01-V2-LOCATIONS,5,MV,5174.298709932326,5174.298709932326,0.0,True,0,0,0.0,20.61347222222222,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-01-V2-LOCATIONS__seed5__O/solution_witness.json,cn-cy-100c-01-V2-LOCATIONS,5,O,5290.955057050444,5290.955057050444,0.0,True,0,0,0.0,20.023083333333336,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,1,E,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,1,F,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,1,M,4941.406590347537,4941.406590347537,0.0,True,0,0,0.0,19.2455,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,1,MV,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-02-V2-LOCATIONS__seed1__O/solution_witness.json,cn-cy-100c-02-V2-LOCATIONS,1,O,5118.139303799735,5118.139303799735,0.0,True,0,0,0.0,19.289527777777778,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed2/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,2,E,4923.260904831302,4923.260904831302,0.0,True,0,0,0.0,19.100277777777777,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed2/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,2,F,4950.84364040729,4950.84364040729,0.0,True,0,0,0.0,19.430305555555556,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed2/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,2,M,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed2/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,2,MV,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-02-V2-LOCATIONS__seed2__O/solution_witness.json,cn-cy-100c-02-V2-LOCATIONS,2,O,5117.7090465852525,5117.7090465852525,0.0,True,0,0,0.0,19.275583333333334,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed3/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,3,E,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed3/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,3,F,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed3/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,3,M,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed3/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,3,MV,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-02-V2-LOCATIONS__seed3__O/solution_witness.json,cn-cy-100c-02-V2-LOCATIONS,3,O,4908.684270059387,4908.684270059387,0.0,True,0,0,0.0,18.91272222222222,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed4/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,4,E,4915.886988646323,4915.886988646323,0.0,True,0,0,0.0,19.009138888888888,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed4/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,4,F,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed4/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,4,M,4915.840966647817,4915.840966647817,0.0,True,0,0,0.0,19.004583333333333,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed4/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,4,MV,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-02-V2-LOCATIONS__seed4__O/solution_witness.json,cn-cy-100c-02-V2-LOCATIONS,4,O,5124.378626385732,5124.378626385732,0.0,True,0,0,0.0,19.28688888888889,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed5/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,5,E,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed5/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,5,F,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed5/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,5,M,5017.52204084595,5017.52204084595,0.0,True,0,0,0.0,19.384305555555557,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed5/solution_witnesses.json,cn-cy-100c-02-V2-LOCATIONS,5,MV,4908.635560767924,4908.635560767924,0.0,True,0,0,0.0,18.910972222222224,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-02-V2-LOCATIONS__seed5__O/solution_witness.json,cn-cy-100c-02-V2-LOCATIONS,5,O,4916.269540242946,4916.269540242946,0.0,True,0,0,0.0,18.93738888888889,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-03-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-03-V2-LOCATIONS,1,E,4793.265372366562,4793.265372366562,0.0,True,0,0,0.0,18.599305555555556,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-03-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-03-V2-LOCATIONS,1,F,4848.9493719384445,4848.9493719384445,0.0,True,0,0,0.0,18.517583333333334,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-03-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-03-V2-LOCATIONS,1,M,4794.332203231027,4794.332203231027,0.0,True,0,0,0.0,18.54986111111111,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v7_small_archive_ledger_20260724/full_gate/tasks/D6-E2-STAGED__cn-cy-100c-03-V2-LOCATIONS__seed1/solution_witnesses.json,cn-cy-100c-03-V2-LOCATIONS,1,MV,4793.265372366562,4793.265372366562,0.0,True,0,0,0.0,18.599305555555556,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,baselines/algorithm_prototypes/china81_vs_opensource_20260727/tasks/cn-cy-100c-03-V2-LOCATIONS__seed1__O/solution_witness.json,cn-cy-100c-03-V2-LOCATIONS,1,O,4848.955446807574,4848.955446807574,0.0,True,0,0,0.0,18.517583333333334,0,,PASS_CURRENT_REPLAY_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
